ENSEMBL gene ID	E1_SPLE3770	E1_SPLE3773	E1_SPLE3842	E1_SPLE3886	E4_Spleen1	E4_Spleen2	E4_Spleen3
ENSBTAG00000009682	4.372717	4.79441	4.985312	4.531963	8.508724	8.301113	7.067697
ENSBTAG00000009689	75.34019	67.64991	82.70719	83.38147	35.27714	38.03211	36.67448
ENSBTAG00000009704	0.462046	0.908024	0.885648	0.381708	0.0	0.185213	0.0
ENSBTAG00000009714	1.24144	1.625137	0.951397	0.71058	0.201755	0.331374	0.174479
ENSBTAG00000009732	18.03797	15.66714	14.27981	14.89904	12.66525	12.88466	6.152184
ENSBTAG00000009737	7.369256	5.082802	5.626357	2.926074	0.0	0.0	0.0
ENSBTAG00000009738	35.87883	37.43417	30.98394	31.18069	5.132719	4.968507	3.5268
ENSBTAG00000009743	18.92231	17.01906	20.73181	22.6299	22.25759	23.33752	22.96431
ENSBTAG00000009750	0.386575	0.116956	0.0	0.314038	0.0	0.0	0.0
ENSBTAG00000009755	8.38702	9.883836	6.92064	8.933593	5.997687	6.206371	4.325761
ENSBTAG00000009806	7.925428	6.057733	6.767133	6.674098	5.872392	6.427303	5.206205
ENSBTAG00000009811	25.26031	28.1829	19.48048	20.42739	1.298441	1.739355	0.0
ENSBTAG00000009819	17.24173	19.37807	11.07075	16.04284	2.855864	2.523313	0.0
ENSBTAG00000009823	23.27307	22.25907	19.80995	20.97796	32.3697	28.08302	37.63101
ENSBTAG00000009836	2.83124	3.811049	1.981637	1.255571	0.0	0.789288	0.0
ENSBTAG00000009856	12.93582	12.03464	11.23973	10.53471	0.60464	2.103903	0.55198
ENSBTAG00000009872	12.21266	12.13207	8.817693	9.957662	2.388486	3.390489	0.951199
ENSBTAG00000009874	20.36587	20.14571	13.61157	14.49707	1.525146	2.637486	1.156855
ENSBTAG00000009881	30.48972	23.54622	21.33375	21.0364	3.204238	3.056463	1.794525
ENSBTAG00000009886	14.09021	14.64028	17.22008	17.9254	30.99328	31.9342	32.76215
ENSBTAG00000009887	186.8802	161.9558	137.2719	138.255	118.7552	119.2587	94.98608
ENSBTAG00000009888	29.29461	31.12486	30.9485	28.41209	76.96995	55.7028	119.2563
ENSBTAG00000009897	24.40145	22.49152	19.16428	22.44991	6.421486	5.046636	10.91693
ENSBTAG00000009916	33.10506	35.43227	42.63464	39.74521	40.06612	4.050896	41.68431
ENSBTAG00000009918	29.55584	27.30054	15.61952	16.8667	3.259837	4.074369	3.565545
ENSBTAG00000009923	8.394377	5.961851	6.257863	5.291866	13.97199	15.32079	17.03287
ENSBTAG00000009933	21.76028	22.64253	20.39195	21.47003	61.50491	50.53	64.11851
ENSBTAG00000009948	27.53811	35.31375	26.4177	25.34715	22.07652	18.46785	12.18809
ENSBTAG00000009963	16.95369	18.17519	15.37549	13.26999	3.307789	3.704495	1.827787
ENSBTAG00000009972	1.20927	0.520743	0.715481	1.917965	0.0	0.0	0.153458
ENSBTAG00000009982	25.31017	32.6703	21.58305	23.806	5.965261	7.234229	3.011312
ENSBTAG00000010006	40.85392	28.79032	38.65201	36.22819	20.18582	13.5306	25.94641
ENSBTAG00000010009	55.94983	47.66755	61.70087	60.12067	71.90953	63.22221	87.37417
ENSBTAG00000010027	0.530643	0.466002	0.338134	0.229986	0.274258	0.431635	0.0
ENSBTAG00000010036	11.19856	11.63013	11.88429	10.27711	7.509405	9.451791	4.576404
ENSBTAG00000010083	34.36365	35.3145	43.19717	33.18399	33.53803	26.26624	39.06102
ENSBTAG00000010126	26.94432	30.5315	22.14239	19.01386	2.565098	4.848092	1.598047
ENSBTAG00000010130	12.94447	12.9703	9.969034	12.35161	3.157646	4.065756	1.246892
ENSBTAG00000010136	39.49771	33.88697	34.72925	37.38229	28.75897	33.63604	37.63157
ENSBTAG00000010192	1.444649	2.568915	3.713881	2.05686	6.673193	9.060621	6.614446
ENSBTAG00000010195	7.998404	7.209341	5.991644	6.534372	0.706182	1.003694	0.714811
ENSBTAG00000010208	13.15239	16.92167	13.14973	12.88443	2.360647	3.614406	1.178919
ENSBTAG00000010215	0.0	0.0	0.0	0.044563	0.0	0.0	0.0
ENSBTAG00000010219	2.76828	3.381673	1.810986	2.507791	0.337167	0.756615	0.365134
ENSBTAG00000010227	17.17186	16.04651	16.49586	16.47496	18.70058	18.94002	23.01299
ENSBTAG00000010234	28.66659	33.0539	33.44848	34.34138	5.933568	8.685361	2.974204
ENSBTAG00000010235	12.17242	12.40996	12.25091	11.60864	5.772595	5.958729	3.127529
ENSBTAG00000010236	0.918882	1.172	0.965772	0.626217	0.890972	0.0	0.562409
ENSBTAG00000010242	306.9903	312.2603	370.8219	367.7835	185.3249	188.3833	149.1994
ENSBTAG00000010246	2.42622	2.384613	1.506723	2.441214	0.0	0.101598	0.0
ENSBTAG00000010275	12.15004	10.92585	11.07813	10.46134	5.291136	5.195146	3.748285
ENSBTAG00000010276	4.420458	5.264575	2.447493	2.377553	0.290405	0.979779	0.131544
ENSBTAG00000010279	5.085584	6.986007	7.7709	6.098616	5.211492	6.065129	5.037569
ENSBTAG00000010286	4.788425	3.490085	3.250423	3.189267	13.23026	10.5111	14.37059
ENSBTAG00000010324	17.68454	19.78121	14.19845	13.74116	8.087226	10.41036	6.881102
ENSBTAG00000010334	18.20781	9.672657	8.315104	10.9917	4.050974	5.30885	2.902673
ENSBTAG00000010337	5.730217	6.01881	6.707922	5.266024	17.04589	13.10088	17.36713
ENSBTAG00000010338	0.180867	0.27716	0.317701	0.344651	0.355533	0.474839	0.719225
ENSBTAG00000010347	217.1528	205.1454	179.143	206.008	102.4409	102.362	128.1016
ENSBTAG00000010353	0.503762	0.57836	0.472237	0.518445	0.213683	0.114717	0.0
ENSBTAG00000010360	6.969905	4.657872	3.379151	5.607405	1.79588	2.796698	0.544145
ENSBTAG00000010366	3.570013	4.391613	3.897436	4.48239	1.833638	3.220956	1.203896
ENSBTAG00000010376	21.50654	21.44131	21.19868	18.57651	27.2215	29.70325	25.60656
ENSBTAG00000010378	32.23788	30.40565	30.04071	30.74019	24.59586	25.54592	12.68208
ENSBTAG00000010381	11.80415	9.273432	9.182046	9.126519	13.66032	12.89166	16.13791
ENSBTAG00000010403	7.287774	8.840861	8.874021	10.64188	6.293351	6.446678	3.514616
ENSBTAG00000010413	0.212263	0.086802	0.261542	0.179153	0.376579	0.488817	0.278605
ENSBTAG00000010423	4.367826	4.648001	3.544721	4.374627	4.721048	4.421247	6.092223
ENSBTAG00000010439	38.2158	26.18774	29.01755	26.78619	12.81516	16.63535	6.54496
ENSBTAG00000010464	0.158886	0.387515	0.024357	0.0	0.13754	0.381224	0.164506
ENSBTAG00000010487	25.29619	29.61274	17.59568	19.98626	25.91236	28.25479	27.45532
ENSBTAG00000010503	6.878631	5.058774	11.25239	6.794652	14.40526	12.5078	19.01723
ENSBTAG00000010509	9.32684	6.102165	5.926021	5.991846	2.517871	8.188006	3.737259
ENSBTAG00000010510	11.32015	8.209341	9.932552	8.834366	13.44469	13.18209	15.92594
ENSBTAG00000010513	44.92215	41.34084	41.26002	38.87859	7.872789	15.9534	7.336805
ENSBTAG00000010517	0.101948	0.080868	0.083288	0.086532	0.065391	0.095741	0.0
ENSBTAG00000010518	12.30791	13.21096	10.11136	10.90066	0.769389	1.745094	0.402881
ENSBTAG00000010519	19.28753	15.12229	11.80386	12.04424	2.680341	4.757237	1.697811
ENSBTAG00000010526	58.17931	59.89022	59.08895	60.08359	68.41013	57.91893	67.11131
ENSBTAG00000010534	47.5806	53.78738	38.23042	40.08498	12.2198	14.25826	7.417755
ENSBTAG00000010545	50.64703	50.31804	50.48908	52.61243	41.50794	55.74586	33.29299
ENSBTAG00000010582	18.04739	18.27728	15.05038	13.79294	5.265364	5.599501	3.031215
ENSBTAG00000010593	22.16985	20.47903	23.46508	21.63123	28.00713	25.64508	26.65771
ENSBTAG00000010595	7.651961	7.448589	9.383151	7.883915	9.244666	8.191413	15.4688
ENSBTAG00000010599	6.588702	8.132154	8.037715	7.479607	1.820397	0.0	3.207025
ENSBTAG00000010604	21.75062	15.86187	19.89125	17.6021	13.00022	9.985044	14.42962
ENSBTAG00000010613	10.17811	10.31198	7.508986	7.466413	1.808221	3.326226	1.257823
ENSBTAG00000010616	11.69243	15.9427	12.33253	11.19774	6.224958	8.661644	3.575271
ENSBTAG00000010617	63.97666	74.94179	82.82072	88.14894	7.935321	12.19965	0.0
ENSBTAG00000010622	0.056229	0.069042	0.026951	0.041255	0.0	0.0	0.0
ENSBTAG00000010623	0.479937	0.220428	0.249425	0.122929	0.0	0.0	0.0
ENSBTAG00000010624	84.11446	85.84351	95.58226	94.45862	37.54549	39.97608	24.21926
ENSBTAG00000010626	39.21466	33.59829	38.12228	34.32013	6.458211	7.81215	2.969111
ENSBTAG00000010635	1.704392	2.992507	3.989709	2.59019	2.378583	2.023465	0.53047
ENSBTAG00000010637	13.08852	19.96738	14.72322	13.63131	4.340873	3.654864	1.489958
ENSBTAG00000010655	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000010664	23.31999	18.9984	23.91423	24.66276	19.95526	17.75419	20.9767
ENSBTAG00000010668	18.89285	18.25541	21.05919	18.94918	13.92592	15.67696	9.856381
ENSBTAG00000010681	219.9591	329.3739	224.5517	274.66	51.47375	57.77303	24.82199
ENSBTAG00000010691	28.0587	25.20543	25.12701	24.65489	14.23658	18.5849	10.2001
ENSBTAG00000010696	17.46204	17.85714	14.0549	13.86394	1.713201	2.96672	0.68519
ENSBTAG00000010715	18.90293	23.99028	27.53692	23.67028	5.953269	9.038943	5.180107
ENSBTAG00000010726	0.0	0.0	0.0	0.0	7.332205	7.247974	8.242092
ENSBTAG00000010727	32.14474	32.53327	25.95675	34.69529	7.017935	8.71523	5.42456
ENSBTAG00000010729	15.87174	18.66532	15.0124	14.21098	2.661142	4.410359	1.930713
ENSBTAG00000010734	53.4131	43.38522	53.37741	46.00413	23.68935	16.0277	13.23798
ENSBTAG00000010735	28.55225	32.53335	35.2456	32.46561	10.44494	25.5988	9.172931
ENSBTAG00000010760	5.171945	4.458284	3.941284	3.943518	18.37302	13.71159	20.02406
ENSBTAG00000010766	5.843724	5.140747	3.728335	4.87916	1.615934	0.962421	1.449132
ENSBTAG00000010774	10.07662	9.502501	9.633261	7.476541	9.235286	7.098619	11.84678
ENSBTAG00000010799	1671.864	1442.071	1729.145	1580.438	384.4353	317.0597	263.6094
ENSBTAG00000010809	6.519324	5.791087	5.679133	8.112152	0.796655	1.815473	0.922159
ENSBTAG00000010810	15.88022	13.14742	16.79029	15.42668	6.996238	7.012864	5.413856
ENSBTAG00000010813	0.182159	0.601601	0.478943	0.0	7.135449	5.106433	8.002131
ENSBTAG00000010832	31.07697	30.468	32.46233	32.48794	22.33614	22.75552	17.61247
ENSBTAG00000010871	18.76008	15.00445	15.23576	15.46761	18.5136	22.51006	18.43825
ENSBTAG00000010890	16.54926	17.44754	15.24626	12.92895	5.205022	8.918077	4.001647
ENSBTAG00000010906	11.52271	8.617805	7.938538	15.69546	15.26398	15.3426	23.49722
ENSBTAG00000010907	1.424425	2.052301	1.743119	1.406109	0.0	0.0	0.0
ENSBTAG00000010935	15.44822	12.772	10.40042	13.65239	17.06531	16.44949	19.01469
ENSBTAG00000010937	0.0	0.0	0.0	0.0	1.437489	0.915406	1.591794
ENSBTAG00000010939	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000010944	0.241747	0.254608	0.498929	0.276396	0.435141	0.261699	0.169115
ENSBTAG00000010949	7.147769	8.488141	6.120906	4.79574	2.974601	4.425312	3.204109
ENSBTAG00000010951	11.38254	10.09002	9.2869	8.967903	7.247634	7.441338	5.434423
ENSBTAG00000010952	0.683492	0.519553	0.078421	0.188944	0.0	0.0	0.0
ENSBTAG00000010954	1.024204	0.796642	1.013031	1.323819	4.326289	3.686002	4.324731
ENSBTAG00000010959	206.5418	172.5423	232.6969	216.62	106.5724	78.22932	89.1379
ENSBTAG00000010961	20.95659	11.65958	16.11073	12.67435	3.715963	1.761801	4.717309
ENSBTAG00000010968	17.77014	19.84432	16.97439	15.75156	8.10195	8.969866	5.145857
ENSBTAG00000010981	2.87024	2.700712	4.812499	3.741722	1.351727	0.945004	0.0
ENSBTAG00000010999	0.80535	1.924553	0.901262	1.766466	0.643618	1.152882	0.176727
ENSBTAG00000011003	23.48509	23.80251	22.33672	23.14667	21.06974	22.54695	19.643
ENSBTAG00000011011	17.85824	13.14133	7.119372	8.083338	10.44014	10.77977	7.222161
ENSBTAG00000011024	24.77404	20.59272	22.62854	21.77839	35.12286	33.18674	39.40915
ENSBTAG00000011025	46.56466	37.17579	45.03429	38.82272	36.97164	48.96184	47.17872
ENSBTAG00000011042	15.2237	15.52744	13.16749	13.06698	8.5769	9.691805	5.407868
ENSBTAG00000011044	26.32761	30.91666	20.30832	20.01212	4.570827	7.672328	3.567664
ENSBTAG00000011064	46.98956	34.06394	33.20752	31.91597	4.538311	6.113217	1.491874
ENSBTAG00000011067	22.23126	25.64428	19.20183	21.19835	6.391547	9.101026	3.059522
ENSBTAG00000011079	8.368332	8.891191	8.315784	5.839702	4.793132	3.810128	4.074551
ENSBTAG00000011095	0.350785	0.415429	0.188313	0.573511	1.058429	0.761205	1.566414
ENSBTAG00000011096	22.85934	17.91675	18.7294	20.72374	18.70014	16.62836	33.44994
ENSBTAG00000011102	8.247581	6.628459	4.619778	4.358119	0.717484	0.856159	1.187056
ENSBTAG00000011110	0.081466	0.020801	0.0	0.026183	0.194824	0.403755	0.0
ENSBTAG00000011120	0.0	0.070873	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000011134	49.34421	42.58482	43.77793	55.49843	5.634818	12.74239	7.359989
ENSBTAG00000011135	15.02754	23.16764	15.01686	19.97546	8.965997	8.528187	5.995773
ENSBTAG00000011172	2.577975	1.978921	2.144158	1.927583	7.773331	6.716932	8.228829
ENSBTAG00000011176	26.39577	23.47922	27.5484	25.98006	14.06643	13.91061	16.79934
ENSBTAG00000011178	1.117234	1.23667	1.991821	1.606542	1.506605	2.055144	0.926904
ENSBTAG00000011187	1.426481	2.306478	1.317943	1.994211	4.933282	5.550088	6.164367
ENSBTAG00000011190	0.0	0.0	0.0	0.0	63.52338	90.62964	41.16929
ENSBTAG00000011212	273.6519	281.7632	329.9352	333.0761	9.127582	21.91604	0.0
ENSBTAG00000011214	40.76966	40.40076	44.15278	40.39266	8.627223	14.94725	7.535563
ENSBTAG00000011215	189.027	217.6762	168.7812	181.7747	11.61713	15.9245	9.231723
ENSBTAG00000011217	15.35476	17.83724	13.49803	14.08453	7.52272	7.753914	6.670379
ENSBTAG00000011224	93.67782	94.59555	63.94172	78.22147	110.5834	103.1435	146.8054
ENSBTAG00000011226	24.74216	30.54862	17.66589	18.73433	2.840492	4.88172	1.592262
ENSBTAG00000011228	34.02318	32.66761	36.46432	28.15565	6.046938	8.026327	3.949878
ENSBTAG00000011241	0.205873	0.252363	0.180491	0.211893	0.18637	0.0	0.140826
ENSBTAG00000011242	18.02203	15.87402	14.71159	12.95904	1.959044	1.238757	0.575504
ENSBTAG00000011243	9.591465	10.34803	9.900925	7.422794	8.895354	10.38684	7.010646
ENSBTAG00000011245	43.70861	45.50542	31.6001	38.5809	23.82275	24.75362	26.89815
ENSBTAG00000011263	86.29783	100.2763	95.62235	88.40492	14.40242	14.84537	7.761971
ENSBTAG00000011284	37.6811	51.67027	43.26484	42.77341	42.29992	50.71995	31.9598
ENSBTAG00000011285	14.00808	13.31893	14.41429	13.45098	21.34939	21.65815	30.40477
ENSBTAG00000011317	24.12743	24.3263	18.12451	20.07713	4.428492	8.289824	3.487009
ENSBTAG00000011322	23.90815	22.75053	16.12977	15.81951	21.9047	23.88299	25.53285
ENSBTAG00000011340	4.490634	4.540608	5.019544	5.634103	11.04235	10.66491	20.25455
ENSBTAG00000011343	27.35058	24.86942	25.6413	23.78229	17.57093	19.22065	15.90933
ENSBTAG00000011351	56.96775	61.34887	51.60412	54.60598	16.21709	19.65933	8.200854
ENSBTAG00000011381	0.365057	0.752005	0.422738	0.310079	0.0	0.0	0.0
ENSBTAG00000011389	1.672172	2.64137	1.434821	1.548525	0.363382	0.529619	0.376859
ENSBTAG00000011399	4.856901	4.117669	4.456622	3.743859	4.336228	4.34774	7.173698
ENSBTAG00000011406	30.73101	37.41698	23.22607	27.51731	9.357758	11.97706	5.36298
ENSBTAG00000011409	39.49737	62.74772	53.85551	45.04643	17.67635	21.48432	11.9643
ENSBTAG00000011413	60.05184	52.6291	59.04867	49.05344	16.12003	15.0558	9.73622
ENSBTAG00000011414	23.75492	21.82577	21.43371	20.11596	10.10022	14.48361	6.343743
ENSBTAG00000011420	3.865391	2.644056	4.217403	2.805278	1.795754	2.011894	1.330553
ENSBTAG00000011421	139.4153	112.4994	125.3381	116.5339	14.2791	27.57228	9.083162
ENSBTAG00000011424	170.9402	139.5665	144.5609	117.3842	96.45962	128.3392	67.51294
ENSBTAG00000011429	49.79055	47.98594	50.11478	59.83424	22.85012	28.59665	15.16093
ENSBTAG00000011431	29.69855	29.09169	24.18868	27.6832	9.646084	13.69958	7.837632
ENSBTAG00000011433	19.56663	19.02372	15.06728	16.52549	8.366797	15.37189	6.653491
ENSBTAG00000011439	0.11017	0.61756	0.080862	0.0	0.088696	0.0	0.0
ENSBTAG00000011447	2.156675	3.019334	1.145647	1.205406	0.0	0.093685	0.0
ENSBTAG00000011451	7.293474	5.300947	8.453303	6.603001	3.585976	3.653442	3.67676
ENSBTAG00000011454	7.590583	10.46859	5.310112	6.253605	3.107725	3.956042	1.831072
ENSBTAG00000011456	24.50505	15.58767	16.69016	17.19286	5.138979	10.73954	6.23656
ENSBTAG00000011459	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000011466	49.41407	44.41795	34.18572	40.09927	4.172005	5.396703	3.063143
ENSBTAG00000011471	28.25807	23.69959	27.37808	24.70062	0.675991	1.697533	0.510351
ENSBTAG00000011481	11.71024	11.25388	10.36239	10.18871	4.762441	6.934114	4.283336
ENSBTAG00000011484	15.59839	16.33358	14.82228	15.5007	11.43032	14.99587	12.93457
ENSBTAG00000011495	5.611497	6.53836	4.186215	4.784334	0.417963	1.059833	0.468681
ENSBTAG00000011507	20.15218	17.26617	16.08898	15.69305	16.23352	16.36804	18.43221
ENSBTAG00000011509	2.828627	1.734269	2.564186	2.202625	1.074503	1.558445	0.920994
ENSBTAG00000011516	4.543552	3.682255	3.828022	3.524981	6.837338	7.715926	9.643621
ENSBTAG00000011517	15.12741	17.73671	16.80242	15.72438	3.003126	3.786717	1.276485
ENSBTAG00000011525	0.121318	0.269748	0.185504	0.348895	0.170896	0.153664	0.398595
ENSBTAG00000011527	74.02599	59.18112	69.83887	57.49779	13.66126	16.31797	3.80412
ENSBTAG00000011530	4.117353	7.989535	5.31497	4.867338	0.565218	0.470458	0.118373
ENSBTAG00000011532	49.26478	45.1776	29.92811	33.31391	8.881667	12.53712	5.079297
ENSBTAG00000011533	0.874567	0.753643	0.593534	0.595616	0.0	0.0	0.0
ENSBTAG00000011539	10.04251	12.35258	10.5089	10.59568	3.602489	5.339983	4.828069
ENSBTAG00000011549	1.268862	1.501786	1.232	1.357729	0.212598	0.210738	0.302789
ENSBTAG00000011556	10.69731	9.918706	12.07518	8.706308	6.246078	6.28224	4.734493
ENSBTAG00000011559	2281.785	2329.916	2797.617	2524.993	302.9514	255.4674	178.2441
ENSBTAG00000011588	18.94133	20.65691	12.88835	13.20564	1.922734	2.606532	1.049459
ENSBTAG00000011591	20.4475	13.34216	16.77544	14.78708	35.32231	34.74419	59.77857
ENSBTAG00000011608	28.39231	26.42535	18.97489	19.76363	27.24985	36.57173	29.77296
ENSBTAG00000011623	22.28714	21.57692	19.50786	20.33669	38.96239	42.59972	44.04967
ENSBTAG00000011625	34.4408	44.78539	35.78755	30.17975	8.225801	15.19901	4.050016
ENSBTAG00000011635	5.276812	4.185154	2.838539	3.926649	0.4554	2.234776	2.920149
ENSBTAG00000011638	0.769189	1.858801	1.548447	2.47946	1.054134	1.492971	0.678147
ENSBTAG00000011639	57.15606	52.16063	50.07177	49.24275	6.253243	10.32489	4.405968
ENSBTAG00000011645	137.3774	113.9724	149.6549	137.0487	25.21853	31.13669	32.9012
ENSBTAG00000011648	0.0	0.0	0.0	0.0	3.68214	4.70085	3.833
ENSBTAG00000011658	56.81887	47.24633	60.86583	60.44465	25.3899	24.36952	20.35747
ENSBTAG00000011680	2.408702	3.960157	1.990573	1.22656	0.0	0.0	0.0
ENSBTAG00000011683	8.377155	10.38214	9.18874	7.870978	8.367276	9.216469	5.306177
ENSBTAG00000011715	6.880322	7.885685	6.36297	6.933178	1.987615	3.180713	1.248813
ENSBTAG00000011717	27.4532	30.63395	27.49952	27.72941	11.00978	11.56259	3.545421
ENSBTAG00000011726	22.8892	27.65832	30.65731	28.15162	6.10554	5.802819	3.964742
ENSBTAG00000011731	0.331699	0.209041	0.0	0.503871	0.0	0.28483	0.0
ENSBTAG00000011732	23.02238	25.12626	25.91131	24.26541	13.16362	17.87727	11.63804
ENSBTAG00000011763	22.3334	16.51415	17.79721	20.16191	15.15933	19.00798	15.87461
ENSBTAG00000011767	13.01427	12.58036	10.27439	10.68786	17.25485	12.63904	19.7403
ENSBTAG00000011796	7.397457	7.565456	9.089591	8.654716	18.56356	17.16466	23.57317
ENSBTAG00000011814	1.644172	2.238105	2.501188	2.626122	0.0	1.2219	0.0
ENSBTAG00000011815	10.78092	9.622346	8.204799	7.980114	1.167178	2.04581	0.590734
ENSBTAG00000011822	0.503192	0.187354	0.08863	0.267572	0.0	0.0	0.0
ENSBTAG00000011834	22.60922	26.42182	24.66851	24.28907	16.12359	16.49273	19.47202
ENSBTAG00000011849	31.64459	27.16692	29.67582	28.27541	9.702593	9.408301	11.60531
ENSBTAG00000011881	0.875784	0.220584	0.153322	0.392701	0.0	0.186673	0.0
ENSBTAG00000011889	5.906013	5.877981	5.118532	5.00528	0.0	0.494885	0.0
ENSBTAG00000011902	46.91011	50.57138	42.68765	43.42356	3.662162	7.108953	3.479413
ENSBTAG00000011912	10.52993	9.747105	8.399162	7.726164	5.888707	8.390346	6.782428
ENSBTAG00000011924	0.371695	0.638827	0.428455	0.300515	0.241046	0.247601	0.0
ENSBTAG00000011930	36.96084	44.39257	37.61775	32.14128	2.886499	4.073938	1.001799
ENSBTAG00000011937	6.855725	7.605018	5.122872	5.403652	3.028222	4.599208	3.435761
ENSBTAG00000011950	25.19045	28.00312	19.90691	19.1702	3.439774	5.227309	0.750587
ENSBTAG00000011951	37.36714	36.8994	45.54449	33.81174	12.08014	14.71996	8.036373
ENSBTAG00000011962	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000011963	3634.443	3592.469	4478.738	4199.213	169.8698	225.1845	0.0
ENSBTAG00000012002	26.67325	32.46475	24.97702	23.54482	6.026609	6.182362	3.147284
ENSBTAG00000012019	50.69446	82.23432	27.38742	32.44094	6.555048	5.958969	3.240024
ENSBTAG00000012031	0.578542	0.305121	0.278246	0.244258	0.0	0.0	0.0
ENSBTAG00000012040	16.37479	17.54625	13.1008	14.62749	0.970592	1.716171	0.703245
ENSBTAG00000012041	33.8087	29.63301	28.33777	25.9543	4.262886	5.108025	2.259467
ENSBTAG00000012048	41.03607	47.01442	42.90922	38.65879	4.467532	8.120419	2.016159
ENSBTAG00000012061	2.764171	1.778196	2.097108	2.90035	0.314497	0.48429	0.224576
ENSBTAG00000012062	148.8485	173.4433	144.0594	150.0161	35.2689	59.31216	25.10481
ENSBTAG00000012073	12.01907	29.42599	16.82905	13.68115	9.351774	11.09524	10.60413
ENSBTAG00000012078	42.22398	70.16708	51.35858	52.94324	16.43257	19.70083	11.87101
ENSBTAG00000012086	16.56627	14.48352	15.25466	15.93897	12.8059	15.56453	14.6789
ENSBTAG00000012095	3.241623	3.325858	3.302385	3.329114	3.150872	3.738697	3.874697
ENSBTAG00000012096	9.254745	8.130693	10.02566	7.767083	4.090741	2.709198	4.396593
ENSBTAG00000012117	0.0	0.0	0.0	0.0	56.74153	67.34222	45.14375
ENSBTAG00000012121	17.35012	11.88388	9.79167	7.867722	0.957475	1.999529	0.322586
ENSBTAG00000012126	12.77871	4.862699	4.60327	3.823828	0.152982	0.562968	0.159734
ENSBTAG00000012156	4.813515	5.384136	4.323355	4.109262	3.713354	4.12289	2.558545
ENSBTAG00000012176	6.158067	7.795634	6.920458	8.565059	6.02078	5.222699	2.543254
ENSBTAG00000012177	219.688	188.9164	223.9255	196.377	58.92256	62.49728	34.09399
ENSBTAG00000012184	13.62351	13.84272	12.46466	11.92011	3.305506	0.852118	4.041541
ENSBTAG00000012219	1.682923	2.065378	0.794756	0.833953	1.527684	2.032484	1.114355
ENSBTAG00000012223	7.188435	6.087673	7.896175	8.838146	6.628913	6.040701	2.664069
ENSBTAG00000012232	121.2163	122.9054	123.0823	119.9671	18.90853	21.45969	8.340027
ENSBTAG00000012235	24.80504	26.56969	23.31563	19.50384	2.270293	3.223988	1.035956
ENSBTAG00000012237	46.75402	44.89398	51.16637	43.37659	32.7164	59.71474	24.16644
ENSBTAG00000012241	22.63152	25.16668	23.35582	21.5358	3.34053	3.463552	2.731547
ENSBTAG00000012266	2.573879	3.683025	1.945207	2.426002	3.071471	2.664173	1.467515
