ENSEMBL gene ID	E6_Lung	E4_Lung1	E4_Lung2	E4_Lung3	E1_LUNG3770	E1_LUNG3773	E1_LUNG3842	E1_LUNG3886
ENSBTAG00000009085	29.85369	84.0496	71.31627	78.54962	18.2367	14.80152	17.41498	13.87823
ENSBTAG00000009109	3.476918	20.57995	20.9371	17.77352	9.470465	9.748872	7.8881	9.910823
ENSBTAG00000009125	0.962137	1.535612	0.0	0.0	7.946994	6.944451	4.753023	7.297261
ENSBTAG00000009145	5.020411	0.972604	0.109271	0.544049	0.892976	1.290956	0.989431	1.290284
ENSBTAG00000009154	8.570306	18.88443	15.65794	19.41887	11.0598	11.02042	12.10247	12.19318
ENSBTAG00000009163	8.326369	4.525362	1.721537	5.534114	7.531542	8.852095	9.657011	8.942048
ENSBTAG00000009165	4.684789	1.539064	2.182666	1.320012	6.279663	7.407852	4.995563	8.534297
ENSBTAG00000009176	8.599002	19.89595	19.9829	21.4211	3.413204	4.326464	3.990055	4.101328
ENSBTAG00000009178	11.01864	0.0	0.84269	1.383785	71.92499	82.75389	88.29349	76.76177
ENSBTAG00000009213	11.62726	8.114695	4.419622	7.964082	11.35947	13.22597	12.60786	13.00909
ENSBTAG00000009215	0.101286	0.0	0.0	0.0	0.159896	0.216085	0.032631	0.047791
ENSBTAG00000009218	0.992245	2.05162	3.260299	1.897564	4.46079	2.219087	1.031974	1.268731
ENSBTAG00000009231	11.26813	14.14991	11.33638	13.2654	0.0	0.0	0.0	0.0
ENSBTAG00000009235	0.892902	0.854437	0.0	2.456668	0.846561	0.252099	0.342472	0.988982
ENSBTAG00000009256	1.964391	17.02783	18.9203	18.64643	20.45323	29.72851	12.29999	20.28525
ENSBTAG00000009257	0.767598	2.079956	3.006605	3.678837	1.439431	1.098907	0.575474	0.89154
ENSBTAG00000009263	7.435161	43.81859	29.21985	40.71473	27.51987	25.69435	28.73582	26.80555
ENSBTAG00000009271	5.148241	4.536608	9.545104	5.185509	5.786513	6.19254	6.151083	7.121004
ENSBTAG00000009291	1.541135	1.106035	1.168482	0.821599	2.029053	1.625934	1.054145	2.008117
ENSBTAG00000009294	0.245548	0.084102	0.0	0.0	0.0	0.288654	0.103747	0.680704
ENSBTAG00000009298	6.530773	1.912198	5.336315	1.818806	12.32899	14.58168	11.19172	13.12427
ENSBTAG00000009299	15.53951	43.30246	41.82585	45.56598	11.89196	11.5574	13.31115	13.27897
ENSBTAG00000009306	0.288708	0.046487	0.0	0.0	2.035608	1.666031	2.133283	2.131742
ENSBTAG00000009307	32.73892	44.81368	24.40921	34.2644	62.36226	65.69585	70.90228	60.45487
ENSBTAG00000009310	28.4522	28.59865	42.53515	23.31526	13.67747	16.20255	17.37184	16.45264
ENSBTAG00000009314	0.244913	0.584952	0.511582	0.702906	0.136729	0.283609	0.203847	0.286456
ENSBTAG00000009374	3.994195	10.01762	1.865972	0.99029	10.72645	11.98489	9.638654	9.873693
ENSBTAG00000009381	21.71788	64.87662	44.722	59.95161	17.0068	29.50563	21.12122	20.70017
ENSBTAG00000009394	2.793736	2.761237	0.434903	2.997531	5.731364	5.20363	6.568589	3.838378
ENSBTAG00000009415	4.497564	5.103862	3.933621	6.170469	4.926903	4.821801	5.243741	5.626906
ENSBTAG00000009416	2.827201	2.894978	1.466917	2.948345	7.143737	7.483511	5.933654	9.068109
ENSBTAG00000009419	1.877323	0.259954	0.592702	0.753845	1.800306	3.084886	1.509698	2.019997
ENSBTAG00000009423	1.493671	3.977276	1.798175	4.657156	2.146363	2.347097	1.893818	2.371538
ENSBTAG00000009428	0.455881	3.561116	1.481157	3.778894	3.931984	5.014793	2.537451	4.006911
ENSBTAG00000009433	5.444678	0.0	0.0	0.0	9.140727	7.291088	8.984099	14.66847
ENSBTAG00000009434	9.057099	3.165445	2.222931	3.588931	20.84861	25.00098	30.18412	26.76823
ENSBTAG00000009436	5.762838	2.846404	6.479874	3.863678	3.579429	3.484798	3.478657	3.972936
ENSBTAG00000009438	0.246251	0.85582	1.066416	0.715075	0.41497	0.170695	0.432236	0.338764
ENSBTAG00000009471	0.291094	5.475987	1.716013	4.124049	1.921458	1.296338	1.180969	1.687268
ENSBTAG00000009478	0.235465	0.374783	0.099638	0.27681	0.200935	0.108123	0.141702	0.119028
ENSBTAG00000009479	39.66584	9.976562	16.51697	8.117232	120.9998	113.9281	146.2318	120.2947
ENSBTAG00000009500	7.180881	6.73941	2.01045	4.925286	26.89542	21.73024	22.06844	22.93169
ENSBTAG00000009502	16.02061	13.16097	18.00988	13.16312	20.23524	16.24195	5.535294	13.18114
ENSBTAG00000009506	19.19633	13.00374	5.887516	9.610611	37.813	30.02425	28.24677	28.51715
ENSBTAG00000009507	12.01648	9.869272	6.090974	8.222279	8.284466	6.175831	3.664749	4.093653
ENSBTAG00000009509	33.05574	22.1453	16.72447	14.10732	71.59868	81.87807	107.0645	72.88831
ENSBTAG00000009514	13.55742	18.69574	28.88684	22.88912	9.05098	10.37815	10.62871	9.294621
ENSBTAG00000009516	16.5553	23.20814	21.00236	20.59974	23.01521	20.55207	18.9912	22.26188
ENSBTAG00000009517	82.72776	134.835	107.7386	100.4496	197.1446	158.7255	235.1274	187.2706
ENSBTAG00000009519	2.672288	9.654494	10.65823	6.747559	3.279629	4.519478	3.205749	3.396637
ENSBTAG00000009526	78.64886	164.8984	135.7469	164.4169	176.1212	178.6772	254.8927	190.5745
ENSBTAG00000009562	10.82043	0.3613	2.603676	2.9243	12.00465	12.66134	19.15111	12.25037
ENSBTAG00000009580	346.2903	132.2099	130.4673	127.4054	406.7009	496.3067	504.2415	461.1342
ENSBTAG00000009581	4.44871	0.266758	0.0	1.199143	13.48905	13.89254	18.79864	20.2203
ENSBTAG00000009603	54.92295	30.67553	34.99548	29.22729	87.32873	98.44423	147.6697	97.61697
ENSBTAG00000009607	3.281177	0.780583	0.0	0.700709	5.003739	3.69322	4.725817	5.956348
ENSBTAG00000009615	146.1031	80.60183	78.09234	74.20962	509.0859	479.1261	581.6005	487.3209
ENSBTAG00000009617	5.85022	7.595779	8.220446	8.384629	10.91054	8.741584	7.661745	8.668248
ENSBTAG00000009620	0.269316	0.290964	0.0	0.278921	0.619411	0.621955	0.772454	1.146242
ENSBTAG00000009624	6.773576	0.57033	1.799784	0.634719	23.00732	17.856	26.09295	19.76597
ENSBTAG00000009636	29.55022	21.99806	21.7171	27.95771	18.11043	18.61691	21.4818	17.75372
ENSBTAG00000009638	10.06312	4.732678	4.332763	5.142539	14.17616	15.67124	15.66006	13.67293
ENSBTAG00000009641	1.160176	0.949881	1.187322	1.264909	16.2428	14.33893	14.8941	14.77381
ENSBTAG00000009643	0.768766	3.089826	2.432357	3.316132	1.210502	1.467046	1.014764	1.331909
ENSBTAG00000009661	14.56459	1.680195	0.663116	3.568939	62.10453	52.30195	64.68958	55.76321
ENSBTAG00000009676	20.49179	4.808745	6.05197	3.64157	85.1577	81.43898	104.3651	72.09202
ENSBTAG00000009680	21.27631	69.124	62.5885	63.24052	22.0617	20.63232	22.55409	20.96541
ENSBTAG00000009681	3.144982	9.706089	14.94898	10.48213	7.844162	7.646217	9.194362	6.598858
ENSBTAG00000009682	3.144639	6.500367	1.005119	6.030809	2.749304	2.29652	3.824001	2.806438
ENSBTAG00000009689	17.32681	13.93147	24.73643	22.68438	51.32931	48.53423	69.96641	46.44799
ENSBTAG00000009704	0.280386	0.0	0.0	0.360458	0.300082	0.250584	0.672162	0.209963
ENSBTAG00000009714	0.540989	0.183994	0.024522	0.12624	1.849562	0.753964	0.441343	0.618501
ENSBTAG00000009732	6.460301	12.89137	16.58244	12.35777	13.80185	11.94665	11.09297	13.04535
ENSBTAG00000009737	7.891275	1.430482	0.0	0.0	11.29872	13.17408	23.30875	13.86459
ENSBTAG00000009738	21.21765	7.384602	1.357229	7.096138	76.54625	67.70656	61.13603	70.20103
ENSBTAG00000009743	20.48148	20.45732	25.54572	20.18352	13.47203	14.85729	15.90565	14.32752
ENSBTAG00000009750	0.314904	0.0	0.0	0.0	0.0	0.03529	0.06227	0.116679
ENSBTAG00000009755	5.7426	3.334158	3.882313	5.300956	11.09028	11.80682	6.114805	12.42962
ENSBTAG00000009806	6.692987	5.662885	9.034062	5.714037	7.138667	6.574607	6.130466	6.204216
ENSBTAG00000009811	8.321234	1.049926	0.284172	0.535019	22.36243	21.49517	29.92119	22.11243
ENSBTAG00000009819	0.977176	0.0	0.0	0.067913	16.04872	8.320577	4.704402	4.225138
ENSBTAG00000009823	17.37433	27.82383	27.24286	29.22383	15.07943	15.32994	11.17293	10.37713
ENSBTAG00000009836	1.317695	0.0	0.336941	0.129261	0.427523	0.618678	0.441124	0.128722
ENSBTAG00000009856	16.01889	0.809565	2.160291	0.903979	20.10078	22.16961	18.98134	22.36506
ENSBTAG00000009872	8.658089	2.2389	2.552974	2.079065	12.6072	9.058265	10.93885	10.48078
ENSBTAG00000009874	8.012844	2.207562	1.538107	2.550452	26.2938	22.07426	28.28558	22.68183
ENSBTAG00000009881	3.406295	0.396827	0.0	0.529492	6.471582	7.034255	9.002804	8.613028
ENSBTAG00000009886	35.88308	42.12892	49.186	48.82997	24.44915	25.71717	24.17844	23.50881
ENSBTAG00000009887	99.81834	92.57706	112.5429	63.38935	151.197	179.4335	92.29079	182.1432
ENSBTAG00000009888	15.09435	79.44987	77.66338	67.91962	17.67737	20.02866	14.75353	16.01298
ENSBTAG00000009897	2.660256	5.578339	5.287035	7.142019	23.31841	21.68137	17.02011	21.71072
ENSBTAG00000009916	4.527762	41.78614	51.09934	2.602728	29.10586	23.93323	35.30927	28.74428
ENSBTAG00000009918	7.870396	3.395622	2.186146	3.90836	33.31894	25.14109	17.72998	29.85314
ENSBTAG00000009923	16.54998	23.40111	27.74508	25.88992	8.273893	7.548919	7.656421	9.496428
ENSBTAG00000009933	23.59158	67.03947	65.19559	60.73886	15.1238	17.76997	13.98743	16.75937
ENSBTAG00000009948	17.06198	8.979044	4.74657	9.610299	24.7712	27.94241	16.10521	22.89824
ENSBTAG00000009963	5.447605	1.973803	1.957735	2.996548	13.10013	15.1594	12.61362	14.78975
ENSBTAG00000009972	0.223104	0.454452	0.0	0.0	1.612109	1.126373	0.427811	0.6339
ENSBTAG00000009982	32.46316	6.168984	3.719223	4.519427	47.03017	47.77547	65.52467	50.3371
ENSBTAG00000010006	14.04409	23.17171	26.7914	23.46171	34.5279	28.86706	40.05405	33.51917
ENSBTAG00000010009	23.88765	59.15938	48.60929	54.3469	47.50802	47.83623	53.56587	46.59276
ENSBTAG00000010027	3.209717	1.301431	1.079577	1.455433	2.039869	2.115099	2.438315	2.776467
ENSBTAG00000010036	13.46298	6.727734	8.86184	8.694537	9.296501	9.663052	9.63694	10.67756
ENSBTAG00000010083	29.18193	45.43772	46.59088	47.50577	35.46855	37.7888	49.14919	33.18318
ENSBTAG00000010126	15.09843	4.791647	5.20217	3.065426	33.13499	29.80388	30.05257	30.46936
ENSBTAG00000010130	10.54711	3.142206	1.962713	1.377491	12.09258	11.77878	9.079861	14.11014
ENSBTAG00000010136	22.43465	24.83162	25.45662	24.91018	31.30434	30.61429	28.83087	28.71286
ENSBTAG00000010192	4.810565	7.745098	11.81381	10.31802	2.870121	2.58451	2.441396	3.570091
ENSBTAG00000010195	15.48086	2.793523	3.334379	2.578809	29.71998	22.99913	26.69472	27.87957
ENSBTAG00000010208	6.041011	1.563971	1.301249	1.81487	20.83264	21.67266	12.52648	21.03901
ENSBTAG00000010215	0.0	0.0	0.0	0.0	0.036459	0.032777	0.0	0.0
ENSBTAG00000010219	1.995019	0.40262	0.0	0.304606	3.097686	2.217431	1.937315	3.714388
ENSBTAG00000010227	7.336775	18.63539	19.43851	19.48518	11.49506	11.14008	9.683767	9.657669
ENSBTAG00000010234	14.67269	3.594744	3.487713	2.962601	29.21407	28.5497	33.34302	36.40884
ENSBTAG00000010235	5.136783	2.893139	0.208423	3.301961	10.09207	11.38353	11.09501	9.207011
ENSBTAG00000010236	3.923467	0.570245	0.97042	1.904314	0.867819	1.003771	0.988343	1.991475
ENSBTAG00000010242	331.6482	207.1188	201.0198	208.544	464.429	552.352	645.285	531.4545
ENSBTAG00000010246	1.421775	0.472687	0.0	0.265482	5.605026	5.875421	4.754132	6.569832
ENSBTAG00000010275	2.140688	4.065851	3.796808	4.216089	12.56396	12.22142	10.51513	12.69173
ENSBTAG00000010276	0.41261	0.278047	0.135113	0.216051	3.575866	2.236107	2.269658	1.578137
ENSBTAG00000010279	25.20095	13.80091	10.09655	12.38221	24.77447	22.79725	29.38836	31.13386
ENSBTAG00000010286	5.555979	13.38978	17.13178	15.01225	3.281387	3.630748	1.865049	2.915968
ENSBTAG00000010324	15.12989	6.709756	4.648149	6.550516	17.61378	18.87544	16.49415	20.6157
ENSBTAG00000010334	1.740647	1.071282	1.186879	1.18687	3.522114	2.538937	2.881349	2.727947
ENSBTAG00000010337	10.73567	16.87068	23.5658	18.19923	7.066449	6.821602	6.058843	7.136247
ENSBTAG00000010338	0.578879	1.181901	0.554281	0.779651	0.439662	0.405824	0.334639	0.433012
ENSBTAG00000010347	165.9727	147.4615	120.6206	159.8846	356.0588	423.9266	337.6065	374.7669
ENSBTAG00000010353	1.082168	0.171182	0.232307	0.059105	1.332808	1.455575	1.267039	2.580541
ENSBTAG00000010360	9.779984	2.889056	2.776316	3.903054	16.08968	10.71109	7.557222	14.75982
ENSBTAG00000010366	1.070195	0.419712	0.0	0.0	0.707065	0.955791	0.420157	0.689656
ENSBTAG00000010376	36.30429	40.55265	37.4938	45.84997	27.99114	26.16851	21.57706	23.26027
ENSBTAG00000010378	38.72858	19.85568	19.17591	20.98374	34.01182	31.94927	33.69407	35.91536
ENSBTAG00000010381	10.18464	13.67545	19.53424	14.24817	6.642338	6.697715	6.733297	6.828027
ENSBTAG00000010403	4.314983	3.514099	3.714993	3.712733	3.941689	5.431519	5.02727	6.887334
ENSBTAG00000010413	0.802757	0.649736	1.978671	0.560943	0.572723	0.168165	0.35102	0.919894
ENSBTAG00000010423	8.09458	38.6383	43.29446	43.02121	19.98453	23.01454	7.93065	20.29685
ENSBTAG00000010439	39.18276	12.25553	8.043558	10.21795	27.44226	25.83324	34.21637	33.78361
ENSBTAG00000010464	0.537091	0.0	0.0	0.315168	0.79995	1.090096	0.136755	0.844671
ENSBTAG00000010487	44.46941	31.44894	34.29294	27.54245	17.12162	19.60347	18.52398	17.73097
ENSBTAG00000010503	9.333959	21.68777	29.67413	19.88665	5.029049	2.953891	4.526576	3.136499
ENSBTAG00000010509	14.89188	9.923781	10.26822	5.70617	4.824085	5.626541	12.30073	8.448482
ENSBTAG00000010510	6.904501	20.69861	14.0613	17.15376	8.834792	8.083187	9.525083	8.291386
ENSBTAG00000010513	29.82691	9.370598	3.846204	5.489953	43.81072	38.6771	46.83181	43.70953
ENSBTAG00000010517	16.321	4.39257	3.815211	3.33163	28.89974	25.60826	26.42443	34.22482
ENSBTAG00000010518	0.440291	0.360469	2.454199	1.255197	10.42375	10.64743	8.01514	9.652701
ENSBTAG00000010519	12.17805	2.895537	3.674592	1.785731	13.69811	13.01234	16.28467	14.57086
ENSBTAG00000010526	93.90825	94.60844	115.0818	101.4875	164.1675	122.5269	102.2021	129.574
ENSBTAG00000010534	59.85406	17.03239	19.75653	16.39781	124.3858	126.659	107.317	135.7882
ENSBTAG00000010545	73.91129	57.10666	50.17376	56.08561	56.61652	61.95077	58.80286	62.33947
ENSBTAG00000010582	18.0082	6.124048	6.735795	5.85317	33.97384	37.20511	24.0735	32.52686
ENSBTAG00000010593	10.08361	22.80914	20.85745	23.25486	20.13659	21.6522	16.59735	19.79775
ENSBTAG00000010595	5.90688	10.59443	12.9564	9.311484	4.862832	5.604719	7.682124	5.726127
ENSBTAG00000010599	2.261877	0.0	0.0	1.924721	5.781382	5.463035	6.113599	4.638466
ENSBTAG00000010604	7.072278	10.03408	10.58542	10.43768	11.48823	12.44624	15.17356	12.31894
ENSBTAG00000010613	3.81959	1.648799	0.325065	1.140513	9.348249	8.671502	6.61052	7.938306
ENSBTAG00000010616	18.14497	5.772708	4.366014	6.539343	18.25116	16.55815	13.90482	20.70707
ENSBTAG00000010617	19.31448	0.310162	13.07449	0.0	61.08255	62.43578	83.51173	79.17893
ENSBTAG00000010622	0.134455	0.0	0.0	0.0	0.087631	0.0	0.020092	0.03367
ENSBTAG00000010623	0.278055	0.0	0.0	0.0	0.082527	0.110714	0.282814	0.58874
ENSBTAG00000010624	73.69118	28.51346	29.64435	27.07557	82.06506	98.40955	120.2344	104.6403
ENSBTAG00000010626	20.93082	7.214381	5.115405	7.441605	33.30031	27.89516	48.42347	37.20441
ENSBTAG00000010635	1.094625	0.197391	0.0	0.851353	1.013532	1.322703	1.984608	1.780529
ENSBTAG00000010637	4.465901	1.177776	3.450019	1.469947	18.17994	12.56898	11.3116	16.46185
ENSBTAG00000010655	0.0	0.0	0.0	0.0	0.0	0.0	0.034675	0.063595
ENSBTAG00000010664	3.935926	3.476233	6.47449	4.797461	3.66124	3.828247	5.214579	3.832671
ENSBTAG00000010668	17.33994	9.231936	13.29008	11.06494	11.22421	11.96345	19.90487	13.63926
ENSBTAG00000010681	87.24387	37.61387	54.57687	37.19864	131.3446	263.1212	238.6121	221.8173
ENSBTAG00000010691	12.10478	15.73356	7.376456	11.04003	27.82154	22.67142	22.3493	23.44279
ENSBTAG00000010696	11.83106	1.924474	1.805387	2.166976	33.52941	30.33554	26.97911	35.17281
ENSBTAG00000010715	11.79534	4.220509	7.781603	4.682125	28.63208	31.33602	34.42772	27.94996
ENSBTAG00000010726	5.034848	10.63055	11.74662	10.45213	0.0	0.0	0.0	0.0
ENSBTAG00000010727	7.322898	5.340143	2.428026	4.260888	20.95432	15.25703	19.50501	16.02409
ENSBTAG00000010729	7.810761	1.749016	1.650151	3.159911	10.10864	9.912453	13.29321	13.15554
ENSBTAG00000010734	20.62987	18.49587	26.32379	13.42886	28.22329	31.03893	36.44674	28.44236
ENSBTAG00000010735	43.58026	9.956228	14.1126	11.04197	51.93754	43.92087	60.3462	44.50213
ENSBTAG00000010760	3.871916	16.30039	19.60589	19.97933	4.371392	3.900608	2.236886	3.109619
ENSBTAG00000010766	0.0	1.039403	0.0	0.0	3.185545	1.076241	0.685591	0.546563
ENSBTAG00000010774	1.446587	3.56779	3.414235	3.896956	7.633293	3.578018	1.905399	2.309709
ENSBTAG00000010799	494.5983	219.5733	158.2555	246.224	1830.964	1761.442	2515.489	1844.649
ENSBTAG00000010809	16.52793	4.171113	5.710332	4.574995	29.62735	23.92774	29.21726	26.72482
ENSBTAG00000010810	12.17345	5.593048	13.46351	6.941119	13.15521	14.86821	14.933	14.2645
ENSBTAG00000010813	3.876015	1.084851	2.323541	0.889699	0.654343	0.436755	0.0	0.174206
ENSBTAG00000010832	30.46827	20.97216	12.81035	16.27283	29.8883	30.01031	33.7027	34.54068
ENSBTAG00000010871	15.10547	12.40866	15.59123	19.10283	12.76259	13.03833	12.38829	15.08496
ENSBTAG00000010890	10.93486	5.714473	3.974413	4.56987	16.33139	14.98077	14.62501	15.12094
ENSBTAG00000010906	5.782861	13.37263	11.26325	12.663	5.84769	6.51154	5.477216	6.698446
ENSBTAG00000010907	2.200266	0.0	0.0	0.0	1.423326	0.967437	0.266247	1.325496
ENSBTAG00000010935	9.657109	18.57174	15.61367	16.821	13.56048	11.95571	6.8265	11.60121
ENSBTAG00000010937	2.247907	1.763524	4.947879	1.10529	0.0	0.0	0.0	0.0
ENSBTAG00000010939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000010944	0.498066	1.183395	2.542599	1.576796	1.117718	1.184378	0.824425	1.405741
ENSBTAG00000010949	7.028632	3.486598	2.176093	3.120441	8.62738	7.779605	3.718168	6.997504
ENSBTAG00000010951	7.982006	5.949521	4.003762	7.375196	10.54095	11.40161	8.125055	8.766079
ENSBTAG00000010952	0.0	0.0	0.0	0.0	0.202934	0.060815	0.194942	0.331385
ENSBTAG00000010954	2.285501	3.855938	7.971597	4.77596	0.554122	0.801225	0.647417	0.964845
ENSBTAG00000010959	58.63408	72.24935	86.79389	50.17319	116.9444	119.4997	160.0947	125.6221
