ENSEMBL gene ID	E1_LIVE3770	E1_LIVE3773	E1_LIVE3842	E1_LIVE3886	E4_Liver1	E4_Liver2	E4_Liver3
ENSBTAG00000003018	0.519913	0.48134	0.406726	0.105419	0.0	0.0	0.425918
ENSBTAG00000003052	9.579441	12.41761	9.137659	10.721581	1.700031	1.642244	1.574296
ENSBTAG00000003058	108.37011	115.821556	91.581619	118.185211	6.126779	4.864484	3.980431
ENSBTAG00000003061	5.351493	6.030232	4.726902	5.061648	0.188253	0.196116	0.196161
ENSBTAG00000003067	133.283936	122.984299	151.483963	126.625839	3.536293	5.635913	4.703516
ENSBTAG00000003083	12.308718	10.296364	15.323911	10.086611	2.47577	1.960696	2.842971
ENSBTAG00000003100	24.023438	19.016203	12.904672	18.747572	0.197991	0.161509	0.619128
ENSBTAG00000003111	0.803026	1.180706	0.867695	0.808897	0.658741	1.1949	0.643327
ENSBTAG00000003130	0.115259	0.146396	0.047734	0.0	0.0	0.0	0.0
ENSBTAG00000003148	5.68246	5.407104	4.362427	4.020622	4.166561	3.227371	2.672947
ENSBTAG00000003161	16.038305	22.257063	20.725838	26.521873	3.103365	2.749021	7.383116
ENSBTAG00000003162	90.30162	91.516685	127.447723	95.205658	121.477646	142.611115	132.432739
ENSBTAG00000003186	3.993348	4.473459	3.832164	3.51768	2.097557	5.837369	4.94199
ENSBTAG00000003192	1.405536	1.779787	1.198818	1.619177	0.0	0.21068	0.153146
ENSBTAG00000003208	3.647336	3.320289	3.124052	3.025531	15.948723	18.679441	15.21428
ENSBTAG00000003238	0.308939	1.135348	0.724801	0.665378	2.697033	1.131654	0.707326
ENSBTAG00000003279	38.619801	40.512634	42.798569	39.005146	6.576502	2.691895	4.134717
ENSBTAG00000003357	0.216283	0.526854	1.235908	1.911711	0.0	0.0	0.0
ENSBTAG00000003361	2.141959	1.597995	2.473004	2.317041	1.364928	3.332637	1.501657
ENSBTAG00000003362	204.936813	164.872192	180.778687	191.483017	165.080368	212.221634	189.294128
ENSBTAG00000003371	6.295686	4.162465	5.509304	4.4489	8.826729	11.019266	11.160623
ENSBTAG00000003384	0.57388	0.6247	0.527503	0.192371	0.379505	0.559058	0.181601
ENSBTAG00000003390	42.209469	41.55196	28.61861	39.793034	1.743823	2.670359	1.833779
ENSBTAG00000003393	0.891022	1.453169	2.914225	4.336983	0.0	0.0	0.0
ENSBTAG00000003401	32.638042	27.085407	26.314934	22.192955	6.349582	10.358953	9.361927
ENSBTAG00000003410	3.751963	4.041508	3.860734	3.914416	2.878828	2.1895	1.607418
ENSBTAG00000003423	15.665069	13.602298	12.231914	11.86372	10.4274	9.181887	8.954065
ENSBTAG00000003436	2.589644	2.359424	1.664745	1.397331	0.241438	0.074532	0.123603
ENSBTAG00000003479	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000003484	44.434807	37.445175	41.148163	35.701183	3.674562	1.733785	1.687298
ENSBTAG00000003494	0.61886	0.895973	0.730929	0.507938	0.0	0.0	0.0
ENSBTAG00000003504	20.383081	23.653027	20.858047	18.272612	1.910885	1.929179	2.086602
ENSBTAG00000003535	85.731064	56.062199	99.825836	69.740128	5.393394	3.254256	4.180081
ENSBTAG00000003547	0.0	0.0	0.0	0.0	0.790154	2.338489	2.313608
ENSBTAG00000003556	95.101654	83.262932	77.105629	102.358803	15.505995	9.907251	8.753661
ENSBTAG00000003559	5.530681	6.582931	3.955407	4.956095	0.254065	0.280429	0.531099
ENSBTAG00000003566	3.686324	2.413396	2.282639	3.656641	1.809066	2.141079	1.253902
ENSBTAG00000003589	50.46933	42.827385	56.397774	43.145035	26.299568	26.40723	29.540237
ENSBTAG00000003594	0.0	0.074149	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000003614	2.864269	3.061834	2.61922	2.919084	4.815734	1.150918	2.592206
ENSBTAG00000003616	0.472674	0.816279	0.440025	0.328073	0.0	0.10238	0.0
ENSBTAG00000003622	0.42125	0.218319	0.200171	0.569622	2.192158	1.269877	0.873185
ENSBTAG00000003679	13.083083	15.701913	18.918074	18.106478	7.594377	4.301475	4.576492
ENSBTAG00000003682	0.056447	0.059126	0.089264	0.0	0.0	0.0	0.0
ENSBTAG00000003687	6.263511	6.822849	3.771798	5.828902	1.882997	0.203358	1.723183
ENSBTAG00000003691	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000003693	21.554241	24.920252	10.605154	17.124016	0.660543	0.810274	1.64351
ENSBTAG00000003695	8.104622	7.291554	6.848125	5.484386	8.355491	4.078729	6.647174
ENSBTAG00000003696	1.231144	1.572501	1.556205	1.464412	0.117494	0.0	0.0
ENSBTAG00000003697	6.794755	9.300128	10.233419	11.222152	24.815136	10.93679	13.974686
ENSBTAG00000003700	0.22934	0.247157	0.251034	0.18482	0.270734	0.155795	0.0
ENSBTAG00000003702	3.425189	3.072644	2.617365	2.538661	19.990255	15.502845	13.566805
ENSBTAG00000003707	13.095875	7.669291	8.211021	8.692064	0.206903	0.352409	0.745615
ENSBTAG00000003711	52.374016	66.991219	52.802765	60.406715	59.970695	51.628597	55.428341
ENSBTAG00000003718	86.89682	110.737877	112.20443	98.403435	31.657452	21.410625	26.355589
ENSBTAG00000003733	280.962799	351.23407	345.436005	289.721802	9.167252	9.695062	13.692386
ENSBTAG00000003747	57.57951	56.687489	54.484058	61.092941	34.647419	34.103485	38.015499
ENSBTAG00000003748	8.332704	6.87714	7.928674	6.434689	7.672551	9.506093	8.595102
ENSBTAG00000003784	11.255807	9.795493	11.6575	8.604198	5.919241	5.704316	5.17797
ENSBTAG00000003804	40.096577	48.114101	45.263363	54.736931	37.826557	40.688206	40.082504
ENSBTAG00000003809	2.712267	5.594202	3.20349	2.511962	2.554009	1.476886	1.092073
ENSBTAG00000003810	0.0	0.042071	0.072099	0.0	0.0	0.472652	0.0
ENSBTAG00000003813	9.823242	10.579176	9.54191	9.695864	0.507783	1.05181	0.0
ENSBTAG00000003817	6.468636	5.803264	4.89712	5.788816	0.76826	0.591082	1.6084
ENSBTAG00000003819	0.555805	0.901639	0.398563	0.467991	0.962701	0.089416	0.380371
ENSBTAG00000003822	1.963519	2.409238	2.693635	2.654928	0.0	0.035314	0.05258
ENSBTAG00000003832	4.30411	6.128098	2.860899	2.675626	0.0	0.0	0.0
ENSBTAG00000003843	7.059497	8.167914	7.354125	6.881523	0.316735	1.659341	1.715707
ENSBTAG00000003848	8.108883	10.313441	5.957786	9.473709	3.63547	3.137955	3.84909
ENSBTAG00000003849	7.056495	5.656439	7.928844	6.225595	1.524064	2.087393	1.95571
ENSBTAG00000003855	0.0	0.0	0.0	0.0	2.13356	1.487579	1.904009
ENSBTAG00000003861	4.967204	3.912489	4.463743	4.342608	0.0	0.0	0.341731
ENSBTAG00000003863	6.425662	6.994718	5.260565	5.786522	0.757076	1.042783	1.149224
ENSBTAG00000003878	3.873044	3.154328	3.411084	2.500177	4.109159	3.912854	4.66319
ENSBTAG00000003884	2.299519	3.344065	3.152411	3.343708	0.42574	4.670125	4.377522
ENSBTAG00000003887	16.286396	18.804029	17.278807	15.792878	33.4202	41.127075	36.384342
ENSBTAG00000003901	0.437199	0.519409	0.241948	0.255635	0.0	0.0	0.0
ENSBTAG00000003904	7.597265	7.051208	7.998417	5.215217	6.894858	10.562736	7.463393
ENSBTAG00000003906	1.844691	2.297096	1.507253	1.551248	3.552104	4.120352	4.011742
ENSBTAG00000003934	8.767702	6.533639	6.961402	4.607	2.995619	1.703555	2.239509
ENSBTAG00000003941	6.011931	6.269694	6.692212	6.127006	13.738975	19.57711	19.17111
ENSBTAG00000003947	17.544712	13.346519	9.175333	12.324403	0.0	0.0	0.185451
ENSBTAG00000003949	38.622143	38.804142	32.01577	32.011864	16.398096	25.177607	26.761343
ENSBTAG00000003954	2.39155	2.398994	2.309953	1.891365	8.94584	7.848974	7.117275
ENSBTAG00000003958	44.462681	43.153851	41.418476	33.37862	67.04702	72.321114	65.778145
ENSBTAG00000003963	0.158392	0.138847	0.167793	0.071873	0.083931	0.038062	0.044538
ENSBTAG00000003966	7.009057	8.637964	7.844801	5.69627	7.560014	8.103364	10.955658
ENSBTAG00000003970	9.851684	7.915939	8.525471	7.645159	2.206098	2.703476	2.02627
ENSBTAG00000003975	12.297525	15.314013	8.57256	13.416616	1.668377	2.043278	3.159777
ENSBTAG00000003977	0.049235	0.124271	0.060762	0.059974	0.0	0.028371	0.190122
ENSBTAG00000003981	9.666513	12.447775	10.870804	9.10073	1.516824	0.699924	0.295364
ENSBTAG00000003983	11.195479	12.454564	6.258422	8.778421	3.494881	1.827931	2.216519
ENSBTAG00000003997	9.627375	8.449189	12.318737	9.97909	15.675179	5.83676	6.209587
ENSBTAG00000004004	0.229423	0.171852	0.178971	0.318343	0.03693	0.3879	0.021409
ENSBTAG00000004009	12.787239	11.597574	9.430839	10.083014	0.249946	0.442449	0.389029
ENSBTAG00000004018	2.573568	2.120953	2.228271	1.733059	0.154774	0.0	0.169627
ENSBTAG00000004019	0.218832	0.269357	0.084176	0.097929	0.0	0.0	0.0
ENSBTAG00000004028	1.26946	2.023081	1.9191	0.988997	13.55512	11.841037	13.843887
ENSBTAG00000004034	5.092489	7.778256	3.717421	4.896451	0.0	0.572245	0.0
ENSBTAG00000004061	0.080523	0.245072	0.177944	0.212305	1.181962	0.136652	0.865042
ENSBTAG00000004085	2.078084	1.414107	0.422943	1.409313	1.465163	1.043343	1.210128
ENSBTAG00000004086	0.852277	0.647913	1.003099	0.414488	0.0	0.186641	0.35989
ENSBTAG00000004092	6.776772	4.377931	4.019012	7.852989	0.0	0.0	0.325321
ENSBTAG00000004095	0.0	0.0	0.03822	0.0	0.0	0.0	0.0
ENSBTAG00000004098	4.110318	3.341095	3.954851	3.456009	13.746536	13.049191	6.948103
ENSBTAG00000004100	2.76967	3.755407	2.729211	2.284124	2.46332	1.306237	2.289103
ENSBTAG00000004108	26.669172	30.510302	30.963604	30.223682	4.661829	5.928712	4.930076
ENSBTAG00000004111	0.971585	0.758367	0.891315	0.857847	0.0	0.095145	0.122404
ENSBTAG00000004112	1148.206543	1270.944336	1217.620483	1220.023193	74.705772	45.513058	58.94416
ENSBTAG00000004117	13.876122	12.600356	16.87085	12.403234	15.85856	14.374375	16.37409
ENSBTAG00000004172	2.426815	2.498664	1.202258	1.72206	0.225732	0.488541	0.763671
ENSBTAG00000004184	3.826603	3.719708	2.164461	2.336807	0.925044	1.313587	1.715968
ENSBTAG00000004188	2.557055	2.549885	2.431931	2.032366	1.985248	1.648815	3.055636
ENSBTAG00000004189	4.27151	3.764563	1.822119	2.868227	0.0	0.0	0.076876
ENSBTAG00000004191	3.44439	4.699021	3.177865	4.09972	3.401795	1.518929	1.17102
ENSBTAG00000004196	7.282602	6.042004	4.639634	4.135736	0.0	0.224689	0.237308
ENSBTAG00000004204	2.948929	4.436756	2.547692	2.690761	0.0	0.0	0.0
ENSBTAG00000004206	0.0	0.326009	0.073946	0.256924	0.0	0.0	0.0
ENSBTAG00000004208	3.609814	5.758811	4.215213	5.249001	0.785006	0.304239	1.461087
ENSBTAG00000004211	39.665627	35.011963	26.903456	30.871557	17.223759	7.39366	7.651189
ENSBTAG00000004216	1.127772	2.52872	1.085689	1.055162	1.532497	1.22495	0.737868
ENSBTAG00000004222	18.142683	24.193932	20.640347	22.574667	6.027099	11.555566	6.649747
ENSBTAG00000004224	0.402529	0.078971	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000004226	70.573235	79.55024	94.486771	96.715103	10.142716	7.122861	6.488212
ENSBTAG00000004227	2.484019	2.670953	1.44516	2.01687	0.865384	1.046952	1.209008
ENSBTAG00000004230	30.806595	32.090435	34.403149	22.062473	10.722198	10.587783	10.870436
ENSBTAG00000004249	0.075154	0.140108	0.023265	0.091353	0.0	0.0	0.0
ENSBTAG00000004267	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000004268	74.535904	70.55809	81.058205	85.500885	2.319694	10.611955	4.816769
ENSBTAG00000004269	62.733814	40.346767	28.551224	15.231164	94.863922	81.006226	79.304344
ENSBTAG00000004279	164.521408	137.941269	134.626541	119.345741	72.861046	52.483654	44.077854
ENSBTAG00000004284	45.797916	52.928257	53.329849	48.2701	0.730999	1.524078	2.075913
ENSBTAG00000004286	1.749416	2.748683	1.238614	1.693175	0.0	0.018723	0.128127
ENSBTAG00000004290	4.67319	5.512084	4.401741	3.698233	2.25913	2.27068	2.714124
ENSBTAG00000004300	0.922651	1.30389	0.712904	0.819271	2.066845	0.364717	0.283041
ENSBTAG00000004310	4.975129	4.867765	4.764399	3.065116	8.278994	5.296304	6.604577
ENSBTAG00000004315	89.55899	97.418907	96.454956	103.217491	8.36344	6.135804	5.909155
ENSBTAG00000004333	22.879671	22.373474	24.787334	20.91313	19.584261	16.868214	16.170197
ENSBTAG00000004334	16.32453	18.3757	11.378106	13.321452	1.249762	0.12906	1.431859
ENSBTAG00000004337	0.036893	0.023377	0.12772	0.424412	0.0	0.0	0.0
ENSBTAG00000004358	3.410936	3.000636	3.776701	2.770918	7.595439	4.075904	7.034399
ENSBTAG00000004375	42.993603	52.745178	32.308239	47.913864	6.324577	3.867935	5.220998
ENSBTAG00000004378	6.318649	6.21197	8.758218	3.83388	36.610058	14.781267	21.673378
ENSBTAG00000004379	136.192062	136.647217	182.870834	143.083694	7.214626	5.053831	7.225862
ENSBTAG00000004380	7.374882	8.765664	12.017673	5.75808	58.31583	43.433163	49.416241
ENSBTAG00000004406	0.633774	1.219084	1.026135	0.601312	0.0	0.0	0.0
ENSBTAG00000004414	16.498093	21.686747	12.321439	21.751877	3.754784	7.361519	7.460404
ENSBTAG00000004415	4.787199	4.069932	4.533237	4.99847	2.11751	1.769396	2.807849
ENSBTAG00000004422	8.461403	10.319116	11.2496	8.911811	11.660901	12.22916	10.73451
ENSBTAG00000004449	0.602409	0.678464	0.513338	0.762326	1.084719	0.480551	0.599734
ENSBTAG00000004463	60.438454	67.966774	65.681648	67.146591	10.319519	9.288491	11.816171
ENSBTAG00000004471	10.87112	8.136034	11.136606	9.810525	41.508278	42.327827	36.403053
ENSBTAG00000004492	0.684661	0.594337	0.936831	0.922608	0.867284	1.064056	0.703448
ENSBTAG00000004495	9.814517	9.202914	12.101765	9.487013	30.460758	25.496761	23.831924
ENSBTAG00000004512	4.942703	6.219919	4.390489	4.456893	0.0	0.0	0.416599
ENSBTAG00000004521	36.92665	22.07017	36.42841	22.40974	0.0	0.698897	2.668992
ENSBTAG00000004524	10.21565	12.29609	7.464618	10.54072	0.0	0.0	0.0
ENSBTAG00000004568	6.388682	6.982674	3.25764	3.870764	0.0	0.0	0.0
ENSBTAG00000004571	6.685031	6.995815	6.827581	6.524222	9.939773	5.466261	5.917023
ENSBTAG00000004578	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000004622	0.225699	0.165605	0.023647	0.211234	0.0	0.077036	0.142429
ENSBTAG00000004631	0.968299	0.735958	0.972336	0.807853	0.139296	0.816744	0.598785
ENSBTAG00000004635	5.10111	3.89945	2.518889	4.046139	0.0	0.310582	0.102996
ENSBTAG00000004663	6.604887	6.168835	5.107227	5.440811	3.723001	2.13973	2.430545
ENSBTAG00000004664	66.40807	71.50587	72.73188	74.99711	5.122254	1.861433	5.858007
ENSBTAG00000004680	2.720056	1.096945	0.182921	1.491997	15.59712	12.49493	16.92219
ENSBTAG00000004694	0.074808	0.037833	0.018452	0.018335	0.0	0.0	0.0
ENSBTAG00000004695	47.45222	47.43786	45.49812	42.92639	14.45057	12.71846	16.06413
ENSBTAG00000004722	1.27348	1.174332	2.432263	1.025566	2.560569	2.990264	2.253166
ENSBTAG00000004723	8.559975	10.21484	5.634851	8.00005	2.7864	2.581943	4.044289
ENSBTAG00000004745	4.182321	3.904643	3.797998	3.190337	7.787776	12.58	12.8065
ENSBTAG00000004761	0.0	0.0	0.0	0.05849	0.0	0.0	0.0
ENSBTAG00000004768	1.738435	2.527585	1.158401	1.347607	0.956253	0.315254	0.393865
ENSBTAG00000004788	11.11099	11.14975	11.93697	9.301868	0.528105	2.882371	3.097161
ENSBTAG00000004791	9.309425	9.598709	6.179258	7.768645	0.830664	1.788178	2.376395
ENSBTAG00000004820	60.56431	48.40459	64.87788	54.54256	0.0	0.0	0.0
ENSBTAG00000004842	3.354448	2.509843	3.562464	2.455799	41.34897	37.05556	35.35997
ENSBTAG00000004854	0.483996	0.438991	0.272342	0.159862	2.36845	2.846539	2.094859
ENSBTAG00000004864	0.559181	0.478577	0.726488	0.223456	0.058655	0.616776	0.072973
ENSBTAG00000004869	5.783625	9.547684	5.348316	5.392677	14.49102	14.45907	18.29569
ENSBTAG00000004879	0.0	0.0	0.0	0.0	1.646768	1.721597	2.099557
ENSBTAG00000004888	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000004902	5.678794	6.926334	5.92169	6.208954	0.733645	4.388155	1.482936
ENSBTAG00000004906	0.432372	0.5478	0.674869	0.413254	3.849335	2.71142	1.957096
ENSBTAG00000004910	36.97759	35.4796	42.41547	36.67644	16.50549	7.954246	10.44877
ENSBTAG00000004912	3.839001	3.809753	4.061573	2.738329	9.423755	5.8279	5.933336
ENSBTAG00000004913	45.07594	47.80381	47.54359	46.05171	13.56698	10.52074	10.58921
ENSBTAG00000004915	637.7101	494.829	522.766	477.8087	76.73657	60.51963	69.98356
ENSBTAG00000004930	1.715616	1.5584	1.871168	1.439368	1.941761	1.919959	1.406407
ENSBTAG00000004936	0.736945	0.101936	0.363697	0.407023	0.0	0.0	0.0
ENSBTAG00000004942	7.617908	8.210064	8.579591	7.2667	1.150874	1.939905	2.542254
ENSBTAG00000004943	1.401327	2.016977	0.263958	0.297248	0.330606	0.815598	1.046758
ENSBTAG00000004949	0.618431	0.5037	0.201978	0.439954	4.05495	1.339136	0.764025
ENSBTAG00000004951	0.599936	0.596065	0.181231	0.364327	0.0	0.0	0.242033
ENSBTAG00000004956	1.42221	1.445092	0.748141	1.020107	0.570623	0.082838	0.0
ENSBTAG00000004962	0.0	0.0	0.0	0.0	0.963895	0.077231	0.108358
ENSBTAG00000004969	5.949282	6.602358	3.918861	5.530459	2.767032	2.253338	0.937177
ENSBTAG00000004970	4.536224	6.984637	4.946382	5.301456	0.403003	0.476217	0.229681
ENSBTAG00000004976	1.054495	1.76516	0.983468	1.094112	0.876795	0.521383	0.599236
ENSBTAG00000004991	1.723455	2.571436	1.250296	1.705445	0.0	0.0	0.134124
ENSBTAG00000004992	6.499211	6.362211	6.505718	4.66671	0.617084	0.408085	0.545176
ENSBTAG00000004995	6.434789	6.955268	6.456527	6.294073	27.13395	24.11506	31.20087
ENSBTAG00000004996	4.530576	3.611709	4.716708	3.233647	5.028907	6.466372	6.868507
ENSBTAG00000005002	17.96034	18.69289	24.67885	21.65331	6.665978	4.326287	4.986448
ENSBTAG00000005009	113.2462	133.5707	107.9589	125.8814	57.82172	38.81375	44.90297
ENSBTAG00000005010	3.768562	5.437894	3.429042	2.559972	0.0	0.125557	0.0
ENSBTAG00000005038	5.6451	6.816115	1.450861	5.862648	0.554066	0.116786	0.04159
ENSBTAG00000005039	0.0	0.0	0.0	0.0	10.83525	5.460045	7.730788
ENSBTAG00000005042	0.0	0.0	0.0	0.0	0.0	0.0	0.034728
ENSBTAG00000005055	2.231593	1.894317	1.546058	1.582261	0.0	0.0	0.0
ENSBTAG00000005066	0.839939	1.290633	1.366509	1.602817	1.688995	0.827783	0.608961
ENSBTAG00000005071	3.552351	4.663179	3.877744	3.122259	5.24632	5.543807	6.584976
ENSBTAG00000005086	8.49566	9.383732	8.946239	7.582283	14.67197	10.87683	12.35515
ENSBTAG00000005093	238.0825	222.3193	208.7694	280.7529	20.36382	15.20625	23.2639
ENSBTAG00000005102	1.241601	1.068277	0.564839	0.586055	2.004109	0.775092	0.833876
ENSBTAG00000005110	3.235577	3.387065	3.227144	3.270553	5.602066	5.022062	4.499824
ENSBTAG00000005116	7.839406	7.345086	6.695811	5.419322	0.630495	0.800755	1.313641
ENSBTAG00000005127	269.8134	243.1134	290.5773	239.3892	30.0917	45.07888	30.90226
ENSBTAG00000005136	6.420111	5.344288	4.826155	4.175652	0.333487	1.450635	0.575757
ENSBTAG00000005145	1.049592	1.531128	0.841739	1.039091	1.421637	1.336478	1.180017
ENSBTAG00000005151	0.031688	0.118275	0.117454	0.039121	0.0	0.0	0.115631
ENSBTAG00000005152	13.79459	14.00988	9.453605	11.51132	0.99815	1.46943	1.305191
ENSBTAG00000005156	0.139939	0.104688	0.143044	0.26951	0.0	0.578887	0.203035
ENSBTAG00000005163	15.94398	4.625929	12.45487	14.27378	0.0	0.832644	0.0
ENSBTAG00000005170	0.334914	0.293681	0.515739	0.610004	0.0	0.0	0.0
ENSBTAG00000005174	2.006635	1.891704	0.990387	1.364565	0.080104	0.595823	0.960864
ENSBTAG00000005178	39.58521	53.81357	44.99083	48.48604	0.0	0.0	1.948171
ENSBTAG00000005183	97.39688	126.7599	76.83679	109.8669	4.532124	4.353849	5.487725
ENSBTAG00000005189	0.064515	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000005196	9.486706	9.265325	13.80113	11.54148	3.600657	4.449376	8.356049
ENSBTAG00000005285	67.73286	52.25769	69.75826	49.22021	32.94032	35.77338	35.83508
ENSBTAG00000005289	8.591337	9.515905	7.204918	7.763237	1.90749	1.889032	2.087638
ENSBTAG00000005293	0.06964	0.213673	0.085369	0.041418	0.501657	0.0	0.0
ENSBTAG00000005338	69.65383	60.19746	53.61749	67.51826	0.0	10.66201	15.54401
ENSBTAG00000005347	5.287944	5.139083	4.610565	4.202384	3.247203	7.771338	6.58448
ENSBTAG00000005363	0.053739	0.0	0.033552	0.0	0.0	0.0	0.0
ENSBTAG00000005364	36.65996	32.47517	32.15435	33.07867	3.639986	4.248236	5.325725
ENSBTAG00000005367	4.155747	4.988847	4.136875	4.685966	1.02482	0.030105	0.0
ENSBTAG00000005416	4.752914	4.868818	6.057255	5.478634	2.408363	11.19607	8.291477
ENSBTAG00000005426	72.7953	74.01253	82.53522	74.49489	1.430995	6.168309	8.140768
ENSBTAG00000005427	3.231175	2.55384	2.639615	2.201793	0.106863	0.404699	0.85418
ENSBTAG00000005442	0.145782	0.0	0.052204	0.0	0.0	0.085375	0.0
ENSBTAG00000005443	4.333881	3.771634	4.202363	3.656201	18.71622	19.39556	17.35833
ENSBTAG00000005445	7.847295	13.01995	5.547961	5.726907	9.538481	8.976902	9.347786
ENSBTAG00000005464	3.947249	5.034872	3.364659	3.621476	2.8412	1.342882	2.496479
ENSBTAG00000005465	41.34927	39.91241	47.62036	35.98701	2.371948	2.762237	1.963922
ENSBTAG00000005469	19.85499	21.86389	16.13387	16.53096	10.68936	4.481037	5.699557
ENSBTAG00000005470	12.4865	10.45622	14.14389	11.73886	6.219879	3.813218	5.817768
ENSBTAG00000005492	34.25921	34.19416	29.1118	30.89346	16.11114	9.255526	11.71967
ENSBTAG00000005501	5.754233	7.607817	4.481593	7.572565	11.3638	11.7328	10.95105
ENSBTAG00000005503	2.34461	2.131957	2.228508	0.903909	0.0	0.0	0.0
ENSBTAG00000005534	8.072014	4.807994	4.557542	5.347222	0.435733	0.248945	0.38149
ENSBTAG00000005557	8.202437	12.49762	7.160621	10.86544	3.006124	1.061668	1.578231
ENSBTAG00000005565	8.798059	9.566678	6.332944	9.675196	3.105802	2.590572	1.03386
ENSBTAG00000005570	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000005571	4.223861	4.229777	3.087767	3.046948	5.305243	4.677524	4.43937
ENSBTAG00000005573	69.80453	57.36496	57.11685	74.78607	10.5119	7.158189	5.94009
ENSBTAG00000005574	1876.158	2047.811	2101.622	2417.72	279.5394	207.5425	265.7793
ENSBTAG00000005614	9.158195	8.820531	7.03147	8.313175	2.04977	1.239132	0.0
ENSBTAG00000005617	1.080029	0.767844	0.575882	0.699501	0.0	0.0	0.0
ENSBTAG00000005652	14.64453	13.54339	13.44197	14.06347	1.295018	0.367836	1.118932
ENSBTAG00000005654	2046.057	1397.797	1272.189	1026.715	114.1185	113.8748	132.8548
ENSBTAG00000005657	0.582675	0.46837	0.900721	0.529664	0.534971	0.210486	0.77704
ENSBTAG00000005663	3.015951	3.403273	2.917849	1.831825	7.841022	7.762722	7.11586
ENSBTAG00000005681	0.286553	0.470583	0.387362	0.234405	0.15513	0.651924	1.341651
ENSBTAG00000005685	0.210489	0.037962	0.037216	0.362546	0.0	0.071386	0.0
ENSBTAG00000005688	65.31342	60.7558	47.19275	62.91695	6.290786	6.646269	9.884996
ENSBTAG00000005696	0.210906	0.120791	0.054242	0.0	0.0	0.0	0.0
