ENSEMBL gene ID	E1_ADIP3773	E1_ADIP3842	E1_ADIP3886	E4_Brainlobe1	E4_Brainlobe2	E4_Brainlobe3	E6_Cerebellum	E4_cerebellum1	E4_cerebellum2	E4_cerebellum3	E1_HEAR3770	E1_HEAR3773	E1_HEAR3842	E1_HEAR3886	E4_Heart1	E4_Heart2	E4_Heart3	E1_LIVE3770	E1_LIVE3773	E1_LIVE3842	E1_LIVE3886	E4_Liver1	E4_Liver2	E4_Liver3	E6_Lung	E4_Lung1	E4_Lung2	E4_Lung3	E1_LUNG3770	E1_LUNG3773	E1_LUNG3842	E1_LUNG3886	E1_SPLE3770	E1_SPLE3773	E1_SPLE3842	E1_SPLE3886	E4_Spleen1	E4_Spleen2	E4_Spleen3
ENSBTAG00000015563	5.83573	4.197507	3.312246	5.731866	6.361483	6.974495	2.96504	5.412721	6.015759	7.069255	4.629081	4.769433	4.010906	2.669733	3.551223	3.225163	2.134365	3.80892	3.721222	2.345568	2.995017	3.695183	4.907216	4.91851	8.484832	10.44456	15.76643	8.241618	8.391891	11.12048	5.607222	7.551089	7.587255	8.606658	5.991077	6.359647	8.022359	7.686846	10.14537
ENSBTAG00000015574	9.061619	3.630584	1.587074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.911218	2.727919	2.287336	1.348819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.284325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015576	0.0	0.0	0.0	0.734398	0.499088	1.008662	0.061887	0.0	0.0	0.0	0.0	0.0	0.0	0.033514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076292	0.207572	0.314674	0.206208	0.0	0.251009	0.045448	0.047113	0.0	0.0	0.0
ENSBTAG00000015579	64.56091	103.9553	91.41331	13.39882	13.60149	9.875439	21.58447	3.70472	5.807656	13.4618	121.3662	129.6143	151.3845	115.6512	3.260342	0.510935	3.648829	39.08834	36.17827	46.72087	40.36809	0.0	0.0	0.275978	36.83818	6.613436	3.549063	5.773335	110.3521	114.7662	175.3436	102.6602	102.0071	97.06142	145.6694	130.9113	10.80764	6.072299	3.731902
ENSBTAG00000015581	0.168937	0.069661	0.143276	0.203695	0.566445	0.190028	0.555749	0.412969	0.184151	0.51982	0.027036	0.084952	0.020988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024693	0.0	0.0	0.105054	0.0	0.733295	0.0	0.104496	0.247782	0.287704	0.127473	0.061494	0.459969	0.121766	0.125224	0.096863	0.0	0.151655	0.0
ENSBTAG00000015591	137.7546	211.0654	227.4248	113.0523	100.9284	106.8482	110.5754	112.0627	110.8695	123.8533	156.4183	137.653	156.1659	162.8541	71.12572	64.61198	86.33285	203.942	244.8877	194.5301	201.4994	123.2122	104.2838	120.0781	169.1257	163.5774	155.1443	155.9215	186.0452	199.3652	281.6959	249.7377	188.4154	199.5442	203.1525	196.7485	143.8212	153.0106	126.4198
ENSBTAG00000015593	0.879263	1.103986	1.156132	5.085975	3.586736	4.794516	3.017441	3.294099	1.864333	2.948266	0.282925	0.573867	0.262562	0.342994	0.494896	0.184184	0.253242	3.220715	3.460577	2.297604	2.555775	16.28985	10.24389	13.35308	3.669026	1.748713	4.571495	2.386249	2.231166	2.446243	1.467925	2.256519	1.704948	1.736216	1.768051	1.865525	1.872082	2.766374	1.973466
ENSBTAG00000015599	18.52209	13.26184	19.90084	0.765462	0.513312	0.499125	1.251517	0.457851	0.559018	0.856223	10.39719	17.12843	6.916629	7.278925	1.058735	0.822594	0.869604	20.67739	26.95023	17.11403	15.97273	1.015798	1.487053	1.089296	23.44055	5.07571	4.427313	4.674002	73.56219	50.10964	40.28333	34.7073	47.04357	43.91926	36.68525	37.35484	5.441627	9.566275	3.381682
ENSBTAG00000015602	4.058345	5.030939	5.748138	2.729179	2.40659	2.152988	9.209002	4.791152	4.371275	4.767624	3.527686	5.183359	4.437862	4.344833	3.274571	0.446936	0.897249	2.855556	3.581878	3.131406	2.751384	0.162734	0.357735	0.604859	5.786056	3.004654	14.59679	3.050688	5.333384	6.950073	5.340246	5.437516	7.766151	9.015249	7.798126	8.195665	4.997444	3.97244	2.989793
ENSBTAG00000015609	10.28157	5.484529	7.020049	3.025424	3.075538	2.840874	8.688627	2.556154	1.813418	5.141911	2.83822	3.955135	1.606894	1.662767	0.0	0.0	0.12029	9.649178	8.548429	4.531744	6.407625	0.059757	0.068874	0.135713	6.601652	1.574717	0.990717	1.391833	28.09346	36.99695	18.21639	29.76812	34.58955	46.82534	26.73025	31.99725	3.695164	4.547695	1.706153
ENSBTAG00000015611	43.71353	35.68555	44.21764	20.16712	16.77576	19.1462	30.20106	19.25022	16.54437	24.31232	12.84522	17.67416	10.78073	11.37526	5.195863	4.020985	7.256744	14.27878	15.22866	10.87714	12.20593	2.648231	2.780077	4.042241	29.58996	14.53035	17.03113	14.83941	33.48688	38.90986	29.42167	40.73027	30.41056	34.48031	28.644	30.70669	16.86018	19.74786	13.63162
ENSBTAG00000015628	18.92909	15.28634	19.26174	14.29986	9.853093	11.02337	35.30743	16.34672	10.3799	16.85967	8.883136	11.29178	8.000732	7.121511	2.932847	1.996826	4.365653	20.94738	20.34684	17.67766	23.01479	14.53525	6.827128	10.5038	17.16365	9.203625	8.499728	6.801134	26.38406	24.3394	20.40402	20.5161	10.15749	11.22307	11.39087	10.81394	5.88785	8.520318	3.332384
ENSBTAG00000015636	22.38119	40.67705	39.78339	3.004033	2.920624	1.711182	10.33409	2.90514	1.320174	2.498514	10.5367	13.87349	9.137827	7.4066	0.0	0.0	0.195528	89.56373	104.5321	87.99057	98.50318	8.320818	5.668232	6.843044	14.50676	3.1159	0.0	0.0	38.89898	53.23025	70.88347	51.92277	55.70996	72.04966	62.4582	71.17961	5.242536	7.261385	0.0
ENSBTAG00000015639	20.43407	18.73677	21.32531	12.03541	7.087172	8.296522	18.44834	8.125441	6.123093	12.40128	13.73424	13.4285	11.2863	12.8189	4.167342	3.215	6.514462	11.5639	11.9519	11.7386	10.80814	3.791273	1.90345	1.734347	18.99729	5.905006	8.773799	6.504704	17.77529	19.2477	20.41113	20.51863	18.82529	19.4318	18.08542	16.49243	6.118023	11.16222	4.902865
ENSBTAG00000015650	0.015341	0.0	0.080853	0.0	0.0	0.080202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.687901	0.136481	0.0	0.0	0.064228	0.026417	0.233055	0.212521	0.043699	0.029718	0.0	0.035976	0.0	0.0	0.0
ENSBTAG00000015655	16.9642	22.7098	22.39022	42.41129	31.48498	35.38448	104.9566	64.16171	59.95774	94.69978	13.05719	13.57062	10.86809	10.2965	0.635575	1.227946	1.668059	1.866666	1.031279	1.095021	1.320342	0.0	0.098882	0.02606	7.663726	2.117834	1.783876	2.572889	20.05128	20.04095	19.06339	17.37786	5.69247	6.445396	6.457894	6.29955	1.921831	1.730786	0.515102
ENSBTAG00000015659	16.43455	14.79197	17.55248	30.29969	32.0738	34.18846	22.57548	30.82513	32.43441	33.85265	9.141481	11.37732	7.830152	8.420928	16.71685	13.22387	15.14664	8.431517	8.602491	7.878006	8.618203	18.79547	13.14704	15.11717	20.7041	28.11219	35.30589	29.87098	16.56487	18.07723	15.117	16.85508	14.69224	17.12475	13.89524	18.40726	23.78331	24.80463	26.56492
ENSBTAG00000015667	75.28307	66.614	81.9836	8.006587	6.209247	10.61197	12.13852	6.138899	8.074985	15.79978	37.74367	46.36979	32.33839	25.27978	1.725242	0.399394	1.63751	38.24275	49.54969	20.36962	46.97774	5.254496	2.43629	3.743105	19.83586	3.336595	6.525332	3.186273	99.69369	92.29676	70.39015	88.44042	72.41738	96.32967	60.24882	67.41984	7.397558	8.987259	2.881175
ENSBTAG00000015677	97.49633	144.2415	107.8615	13.80937	11.11835	10.86593	11.38	13.60609	15.08358	5.732203	77.81776	85.45689	85.33173	87.84114	6.242558	3.634668	4.616543	53.34235	80.38798	53.2539	67.15138	7.954051	7.946468	8.995838	36.54812	31.42112	11.20675	21.83192	94.05263	93.35438	102.9415	96.19924	93.96417	102.6045	103.237	94.36742	25.90968	42.6767	32.18924
ENSBTAG00000015686	18.01853	22.60841	24.1856	72.4537	76.34174	77.11043	48.62123	77.84166	82.02074	83.26777	19.33376	18.42013	17.15009	16.76728	13.91701	12.81223	15.56505	8.522723	9.913785	7.971161	7.031675	21.11511	11.8747	12.34165	25.10882	35.2133	29.96911	30.94808	21.47672	21.95599	20.52036	21.04489	17.29809	15.81497	13.08992	15.90537	23.27849	22.7234	23.97032
ENSBTAG00000015713	5.660387	6.409822	7.457129	5.902905	5.569123	5.406736	4.333692	7.67981	6.655146	5.883616	3.139857	4.024698	3.1341	3.106238	1.50596	2.648431	1.959908	2.727779	3.409517	2.872005	2.207646	2.315607	2.958529	2.54331	7.531075	8.176357	10.51844	8.834931	7.504022	9.196788	8.360741	8.075007	11.49135	9.524611	10.83316	9.552761	7.776155	7.461749	8.868629
ENSBTAG00000015718	12.40805	10.65068	10.7867	2.111861	2.644706	2.641955	1.101973	2.696349	1.701808	2.151369	3.997308	5.458791	2.403756	2.170676	3.967415	3.112122	3.731524	10.86654	6.694322	9.025236	7.851611	10.00056	12.94883	14.89245	21.20066	48.89981	52.067	45.15845	19.12793	18.92143	19.65512	16.86812	29.91888	27.14954	28.89476	28.70459	52.00425	50.38875	66.19855
ENSBTAG00000015719	8.375034	9.29104	8.314768	10.84183	16.17495	14.43447	7.262549	11.86618	12.53651	10.95278	15.11685	13.99597	16.35726	19.86812	22.58931	26.33662	22.36253	4.597842	5.665019	8.129849	5.25359	4.55959	8.755489	7.605429	10.33275	22.39412	22.93139	22.86381	8.273484	6.231373	11.03011	6.706806	12.07465	6.940509	12.52257	10.18599	23.46748	23.61142	22.77258
ENSBTAG00000015723	34.77413	40.67453	32.52626	60.07409	59.95797	61.70016	10.00632	54.16342	67.57033	46.21366	44.75732	38.54803	46.48749	51.03336	35.78472	35.88813	26.96169	22.05567	19.34153	31.72621	19.93386	31.71551	54.53205	47.85032	16.09182	83.38699	89.77018	91.76109	33.82274	27.3846	36.38229	26.98177	47.43378	34.76025	51.90792	51.95058	62.28323	45.29102	73.03735
ENSBTAG00000015739	150.8837	176.7106	230.3957	1.0905	0.704832	0.911956	2.885181	0.8631	0.854439	2.290792	14.7608	30.04651	12.78335	10.25678	0.154722	0.142181	0.16386	1.848611	1.417667	1.026656	1.894207	0.0	0.0	0.0	13.07284	1.869973	2.097432	2.036466	77.15723	98.49237	45.14995	57.98551	4.915769	9.450857	3.308138	4.883517	1.100711	1.00185	0.106931
ENSBTAG00000015753	7.308276	12.63296	10.58564	6.917183	7.334655	7.465537	4.897887	12.98658	12.9392	9.819306	4.843244	5.824032	5.423977	4.87578	7.793184	6.269644	5.667629	4.554188	3.432688	3.137205	3.331335	4.723142	5.144156	3.90224	12.57007	21.08048	15.02846	20.541	12.90521	10.02712	12.71654	10.58806	21.23514	19.02073	20.51164	23.9484	30.30663	27.88527	37.16593
ENSBTAG00000015758	9.967237	8.737288	10.0162	5.611534	3.897179	3.819672	8.588316	5.187657	4.352264	6.825262	6.401897	6.866954	5.654002	5.537765	2.249377	2.060992	2.326594	5.175453	5.515224	4.739821	3.619821	0.717609	1.187261	2.280438	12.15744	11.61281	9.494155	8.192184	14.47647	17.50316	13.43133	15.08008	21.85661	20.04198	17.33037	17.97065	9.914689	13.85478	8.855732
ENSBTAG00000015776	18.87479	19.24576	18.29714	44.4175	48.4477	52.03475	10.25918	43.3048	38.09322	30.51754	7.807465	10.46358	5.544179	5.637906	8.587327	10.66833	7.618548	10.47556	13.05944	11.3931	10.62674	27.14072	27.30637	30.63844	21.86187	64.92973	59.14232	70.36472	27.40532	28.48638	26.69922	26.65568	25.59771	20.08055	23.01948	20.98457	37.48943	32.32128	50.23983
ENSBTAG00000015778	2.093637	1.801257	1.215821	4.252044	4.949635	5.061751	0.971966	5.191764	5.331384	2.558175	0.55079	1.162828	0.390881	0.489743	1.042349	0.757354	0.971128	1.625079	2.441527	1.488046	1.868889	6.483528	7.246508	6.344177	1.865968	16.18477	16.18735	12.28377	2.937639	2.166495	1.983006	1.991716	5.886075	4.292379	4.76595	4.504838	8.746261	9.309831	14.94683
ENSBTAG00000015781	3.546521	4.279014	3.573097	20.53873	14.03063	13.21138	8.629419	36.62056	24.77069	20.3813	16.38758	14.24645	23.03159	24.38812	41.72531	41.77156	37.32559	4.627547	4.856507	5.648963	3.614168	49.35764	35.73605	39.38897	14.91651	103.8727	76.87176	74.6981	5.137742	5.281483	7.429788	5.287115	16.35982	9.64949	11.98096	9.004404	38.14286	43.03804	66.63147
ENSBTAG00000015798	18.34967	20.44003	19.84824	0.377755	0.0	0.09866	36.25066	5.241561	4.022844	6.227761	29.06712	27.07086	28.4548	25.86958	0.0	0.0	2.203486	11.48259	13.11111	10.296	12.10411	0.0	0.451596	0.061322	13.71874	1.023633	0.821441	0.0	20.52183	18.44259	26.86636	21.19494	33.46675	25.83214	27.62735	24.82639	2.038213	4.820816	1.622699
ENSBTAG00000015825	0.0	0.081956	0.045055	3.028491	2.517192	2.711034	1.495472	0.882307	0.907911	0.455961	0.206253	0.04425	0.310697	0.079631	0.238493	0.0	0.131001	0.152867	0.100708	0.156732	0.038902	0.0	0.0	0.096943	6.509973	5.098972	3.816296	5.767453	6.141779	6.98083	7.053515	8.303117	0.075223	0.0	0.198773	0.17542	0.168649	0.098055	0.0
ENSBTAG00000015828	35.49907	52.29901	37.23755	4.016366	4.644258	3.277896	5.005543	1.977703	1.616536	2.15276	9.828934	11.99483	8.76265	8.532212	0.0	0.0	2.632811	64.17597	50.78755	86.03071	63.50377	5.016135	12.96086	11.30506	14.07308	7.021353	17.44279	9.472975	19.33057	21.2382	32.02788	27.73301	100.6211	97.88262	127.8856	155.6089	63.92365	78.32525	45.30091
ENSBTAG00000015834	0.974852	1.398996	1.325306	39.24852	32.37206	36.77369	20.76094	11.62865	10.17209	13.91148	0.069492	0.158611	0.116915	0.133147	0.124996	0.0	0.0	0.053908	0.022722	0.0	0.021987	0.0	0.067923	0.0	2.912459	2.158206	1.654054	1.714939	4.041383	3.628903	4.186226	5.310046	1.32991	1.10569	1.601908	0.797089	0.387487	0.549786	0.612683
ENSBTAG00000015853	104.6071	64.97416	58.70823	54.7394	49.58889	54.74936	36.54822	51.98977	48.03144	53.49657	350.2558	275.2053	347.286	389.3335	157.667	125.1353	180.3363	206.7104	191.0191	173.8786	147.5532	66.43229	77.09757	84.3484	62.75687	59.06628	59.56852	61.30975	73.53951	68.32476	85.9478	70.18054	80.48659	87.01398	84.9204	90.89178	64.91723	69.22726	63.21653
ENSBTAG00000015858	0.0	0.0	0.0	39.67147	35.18245	36.07663	33.51224	30.34811	32.03153	29.34208	0.0	0.0	0.0	0.0	11.51755	9.709456	14.76095	0.0	0.0	0.0	0.0	4.782057	7.870072	10.55733	31.64512	20.73188	28.12517	22.57103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.18664	26.99031	13.25143
ENSBTAG00000015860	0.0	0.0	0.0	4.354355	3.165683	3.568871	6.357719	3.279496	2.126687	2.90657	0.0	0.0	0.0	0.0	0.952883	0.813354	2.01678	0.0	0.0	0.0	0.0	0.828386	0.3435	0.323467	2.851772	2.13778	1.713773	2.563983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.236116	0.760293	0.918181
ENSBTAG00000015875	1.450758	0.246419	0.086927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156443	0.545833	0.045584	0.058822	0.0	0.071259	0.0	0.455451	0.498325	0.118432	0.159227	0.0	0.0	0.144067	0.828366	0.306663	0.0	0.10498	3.268867	1.874594	0.648507	1.134408	1.918816	3.18516	1.429344	1.325602	0.843227	1.39547	0.635669
ENSBTAG00000015878	8.711329	5.583644	4.896652	4.734635	3.845606	5.458374	2.708197	3.352584	3.901188	3.468298	4.111138	4.035622	1.799273	2.185377	1.296677	1.496742	2.494761	8.842994	10.05564	7.905592	5.820238	8.976825	5.451077	7.434685	10.49096	12.2537	12.44416	11.5667	9.576991	10.73115	6.266485	5.059032	9.123384	10.49638	11.01166	11.11297	17.70259	14.5634	15.49224
ENSBTAG00000015894	6.78661	4.609097	4.376903	1.969906	1.506344	0.986839	2.437933	2.056989	1.885675	0.804711	1.818175	3.243999	2.773084	2.727195	0.0	0.0	0.541663	2.659946	2.335752	1.665493	2.106342	0.0	0.169235	0.0	1.17148	0.180422	0.0	1.52259	4.026683	3.804494	3.055802	4.955451	2.753803	3.508518	2.523978	4.029994	0.0	0.0	0.309918
ENSBTAG00000015896	12.75672	5.820652	12.49908	2.576033	1.489036	2.171103	4.433589	1.124601	1.663396	2.789209	6.660296	7.145588	4.324902	5.137969	0.763386	0.519624	1.04655	10.97758	10.12636	4.273509	9.312286	1.555906	0.419176	0.779236	14.80816	5.731556	4.843616	4.127034	50.79342	44.27301	34.18007	63.59157	52.07058	36.79596	25.63563	37.16367	6.45831	10.33949	5.527545
ENSBTAG00000015908	64.76436	46.11091	42.15505	25.43721	25.14938	28.52311	18.64016	6.426466	6.299185	11.18528	9.708966	17.55994	9.630053	8.14515	0.573795	0.121428	0.80431	27.05952	40.32367	21.61908	30.10287	5.740268	2.872194	2.760825	13.94563	2.985696	3.502286	4.547372	42.45243	40.44399	35.57326	38.89037	28.1817	36.38104	26.33743	28.05015	3.652069	6.240712	2.357001
ENSBTAG00000015910	172.6104	163.2127	173.3926	44.33664	13.38411	42.65763	18.56548	44.48155	12.13154	36.48573	75.94553	98.38753	57.3273	59.74237	92.30082	18.29999	14.06666	43.6607	41.18209	45.3676	37.89122	94.19885	11.47215	101.4147	209.4635	405.449	409.1343	278.887	276.3665	251.3067	205.0312	190.7081	145.7582	104.165	140.2036	120.9549	78.50492	24.95735	330.3576
ENSBTAG00000015911	2.487156	1.846039	2.114805	12.50888	11.77095	14.28662	6.6955	13.03471	13.23481	15.00911	2.500929	4.482233	1.485562	0.993665	0.391389	1.195008	1.501174	1.378008	1.382866	1.57619	0.912655	0.0	1.131795	2.264006	2.065875	3.222004	3.534596	1.827999	1.188258	2.095103	2.178392	2.525287	3.586679	3.540388	3.906736	2.792574	6.482527	5.710867	5.78182
ENSBTAG00000015912	0.0	0.212797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.267654	0.781922	0.021972	0.0	0.103979	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015915	0.0	0.0	0.042362	0.338513	0.0	0.18874	0.405113	0.409752	0.144167	0.232895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.805059	0.0	0.0	0.0	0.0	0.04731	0.039029	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015920	152.1884	188.5929	160.5569	23.32282	11.84474	11.45102	75.61316	18.58608	18.33759	24.48813	414.0977	381.131	457.0705	406.0416	0.0	5.294023	19.61207	173.5289	174.1146	182.9144	205.7228	15.25392	7.804637	11.03823	47.3224	8.846467	24.68398	11.56694	129.8674	131.3004	157.1959	132.5812	120.8341	119.7593	136.8775	128.7685	9.036072	14.14534	4.252829
ENSBTAG00000015930	3.250138	1.931014	2.270009	16.09374	24.23454	27.94938	8.858684	27.76199	36.26743	28.52046	2.781772	2.428736	1.906186	2.482423	2.46009	1.407491	2.208424	1.035163	1.492958	1.066134	0.861373	4.731477	3.631756	3.306612	3.1332	13.37537	16.32142	14.10391	6.062397	3.943566	2.349803	5.584045	3.059653	3.397536	2.53019	2.302751	7.295525	5.269229	7.001743
ENSBTAG00000015946	11.9241	11.32667	12.15812	17.97684	17.76362	19.61986	8.101352	20.25925	23.01616	23.61468	5.989272	7.914966	4.54979	6.178098	6.579605	5.81913	6.848549	6.954151	7.615143	6.000887	6.720146	5.928871	6.107926	6.831701	13.51211	22.18027	20.35178	18.96924	16.32208	16.31441	11.8655	14.58828	17.68269	19.61254	16.29922	16.83257	23.47408	21.81622	27.10436
ENSBTAG00000015950	41.63238	32.68287	29.80843	5.359457	6.80353	5.155645	16.20529	3.986371	5.514419	7.577424	214.0833	169.9847	354.0497	181.7686	10.66725	5.380533	15.05658	419.8565	436.2451	403.8267	466.2783	26.45713	22.55263	25.12211	13.98247	2.465756	4.013524	1.541991	54.87104	44.59164	85.61882	50.08476	18.9607	15.66179	19.12285	19.55689	1.456115	2.988182	0.0
ENSBTAG00000015974	4.532676	4.312079	4.398837	4.64812	4.918089	6.468376	2.735665	9.558372	7.886609	7.087901	1.258228	1.828817	0.977622	1.146742	0.770935	0.568853	1.067648	0.715249	0.455266	0.355968	0.423126	0.457049	0.785063	1.021017	5.753527	9.553733	5.586896	9.149466	7.539806	5.517972	4.70154	5.209106	13.75651	11.41629	8.948483	11.02042	8.079624	10.29541	12.73478
ENSBTAG00000016014	3.795697	2.177922	2.331478	3.907589	2.301102	4.75812	2.382832	3.167048	3.128035	3.922787	3.299913	5.715182	3.82757	3.207587	4.67021	2.544918	2.434937	2.18351	2.32453	1.847127	1.621232	5.342393	0.875484	3.473446	4.270135	4.158279	3.4927	4.56885	3.589426	3.156344	2.999002	3.75553	5.114177	5.277233	4.259264	5.321021	5.306512	5.452182	5.037942
ENSBTAG00000016017	0.177507	0.093748	0.251873	0.152059	0.159496	0.208357	1.015659	1.212936	0.401123	0.664697	0.299859	0.321757	0.349009	0.323798	0.0	0.0	0.225771	0.038776	0.047991	0.033895	0.067326	0.0	0.0	0.0	3.86474	2.034653	2.622603	1.213065	3.745245	3.969395	2.560396	5.911973	0.046591	0.0	0.180357	0.077761	0.0	0.0	0.0
ENSBTAG00000016034	11.23861	13.83174	13.2423	0.0	0.0	0.0	0.0	0.323546	0.0	0.0	9.379183	9.349651	10.17474	9.285568	0.0	0.0	0.0	7.450692	7.15525	8.158215	6.864666	0.0	0.0	0.0	0.186217	0.0	0.0	0.0	12.10133	13.95901	19.23049	14.416	25.79867	25.40957	33.34624	26.41145	1.940403	1.076703	0.0
ENSBTAG00000016037	76.92657	48.8287	61.19818	10.87698	8.947801	9.186035	20.42094	7.46473	6.219584	10.11675	58.59295	58.41414	57.63079	74.48929	8.313808	6.247787	11.59013	43.55268	52.42165	36.99532	45.54193	3.373348	3.205516	4.404974	20.22608	6.344531	6.708426	6.336037	49.6296	46.49143	49.22517	52.93123	26.74734	29.46408	23.22996	25.23213	4.461144	5.416396	2.041189
ENSBTAG00000016043	1.36765	2.418078	2.601212	0.635288	0.192047	0.944659	30.80934	7.400476	3.330419	6.834725	5.132151	3.120964	5.069543	5.827785	0.878146	0.082048	0.381384	0.18757	0.289172	0.304384	0.433495	0.0	0.105	0.040461	3.525722	2.203556	3.183004	1.001395	0.916434	1.228812	1.948641	1.167271	1.128694	0.773021	1.30685	1.54664	1.160207	1.197472	0.236864
ENSBTAG00000016050	30.52883	43.22961	40.84837	10.33475	4.519737	8.418319	38.1562	6.574368	4.10581	9.850753	40.35475	35.98143	40.81864	36.3709	2.562691	1.07361	3.792709	23.24396	22.0496	23.37109	19.59815	4.586756	1.004417	2.245187	25.73173	5.251289	7.381217	4.010371	48.9947	39.99873	54.08135	43.86724	63.75841	46.93648	52.57814	45.70147	6.854143	11.9552	1.92344
ENSBTAG00000016075	17.64807	19.2609	18.51166	16.90669	12.80729	14.09969	20.19308	12.89246	14.80173	19.29725	44.84678	39.74238	40.80174	39.01042	12.07639	7.781847	10.54617	15.73551	14.79488	16.94192	14.05719	3.968584	6.803452	8.270447	15.24442	11.82529	13.9326	16.60926	20.35807	18.39	24.05212	17.7378	21.60433	20.54601	25.79293	25.06917	13.91884	16.24645	10.84667
ENSBTAG00000016076	18.15834	11.81708	15.89561	6.683887	5.771523	5.532054	8.180618	8.887091	7.160334	9.083302	84.64722	99.14129	56.62463	84.04355	27.0997	26.27368	42.30547	8.43254	12.34253	6.645541	9.173298	0.932777	1.346535	0.667137	9.493212	6.079565	2.064872	4.949876	31.74188	37.0583	18.92261	38.15877	7.319193	9.112877	6.095332	7.33019	2.123664	2.642612	1.879791
ENSBTAG00000016078	1.907802	1.130946	1.67743	0.457823	2.000254	1.224211	0.8017	1.57234	0.612922	1.238105	0.624741	1.191193	0.479896	1.036493	0.0	0.112492	0.25535	1.343543	1.747519	0.916699	1.462034	0.0	0.716353	0.489008	0.348607	0.36204	1.521393	0.0	2.755718	2.143106	0.660214	2.366181	2.198451	1.504234	1.278337	1.376765	0.227898	0.438646	1.579611
ENSBTAG00000016079	1087.669	1423.146	849.965	64.81479	75.70558	94.59582	222.3336	96.39002	50.71527	72.52255	5959.609	4947.714	6477.428	6630.579	106.7569	97.58223	107.942	551.3824	505.0302	557.2422	541.1614	18.4816	15.72371	11.81804	116.8896	21.7712	10.93879	15.8434	627.601	608.5139	904.1612	633.1733	710.4373	734.3429	884.8745	887.433	26.28415	6.259961	27.0771
ENSBTAG00000016093	0.0	0.0	0.0	10.03222	9.888154	11.77691	16.59528	10.01715	8.640025	11.94411	0.0	0.0	0.0	0.0	14.37476	13.90166	25.51231	0.0	0.0	0.0	0.0	0.753655	2.035649	4.021232	86.87028	62.71618	65.67221	71.38279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.95622	61.26144	48.89295
ENSBTAG00000016095	0.0	0.0	0.0	0.72037	0.781253	0.767568	1.712529	1.484269	0.412946	0.993958	0.0	0.0	0.0	0.0	0.667057	0.611091	0.650255	0.0	0.0	0.0	0.0	0.270823	1.053523	0.338032	9.520917	3.786109	4.13542	3.323988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.602522	4.083367	1.79796
ENSBTAG00000016122	27.64299	24.4023	32.75475	9.324276	7.045936	7.892184	13.06439	8.695732	8.457755	11.13616	10.08439	12.45067	8.243726	9.718822	2.158925	2.513342	2.10021	13.46209	15.80337	10.54506	14.68687	7.594296	3.192839	2.709774	17.02093	8.685275	3.662553	5.83644	39.90968	32.8236	27.44685	35.45659	18.37767	19.64256	16.17909	15.80913	7.437192	8.869833	6.28035
ENSBTAG00000016126	16.43133	18.18985	18.88768	2.440472	1.62185	1.836634	11.25825	6.118834	3.981331	5.659597	10.72883	11.7038	9.717606	8.630389	0.545518	0.958816	1.072429	9.453781	11.96977	8.858794	10.38688	0.839074	1.066483	0.697325	9.77479	2.64739	4.781628	2.562431	24.08682	22.87791	25.67903	23.29939	24.75061	22.56837	19.30516	21.03803	4.043759	3.422659	2.283528
ENSBTAG00000016127	2.558867	3.169231	3.077229	9.826346	6.461307	7.188844	9.894274	11.81095	6.982046	13.58898	0.72089	0.82558	0.52353	0.74946	0.0	1.415586	0.605741	0.455982	0.0	0.142249	0.134889	0.0	0.229034	1.086101	5.050217	2.728462	0.484379	3.448903	1.981637	2.41097	1.482602	2.204144	1.548996	1.482017	1.603444	0.662802	1.919881	3.7149	0.0
ENSBTAG00000016128	15.36435	13.51014	14.68211	17.17101	11.96419	11.94571	24.82397	13.14218	9.632366	15.58061	5.827858	10.00895	4.576467	5.116094	3.66064	2.812157	4.39713	7.23771	8.232727	5.548088	5.195193	4.108101	2.5396	3.264267	27.77475	14.51983	11.47891	10.14042	22.13032	22.89007	21.59228	24.43872	26.68799	24.82265	21.38787	19.66264	11.01089	15.41417	11.02337
